station_id,poi_index,poi_id,weight
870,1613,1613,0.9536667411625659
870,5659,5659,0.023859425265252802
870,5656,5656,0.022473833572181332
871,4826,4826,0.38283000594215005
871,5881,5881,0.24824575825105688
871,3328,3328,0.3689242358067932
872,4802,4802,0.10639480889827761
872,5233,5233,0.10256164518021557
872,1867,1867,0.7910435459215069
873,4793,4793,0.1889223245132333
873,3332,3332,0.6618615230006235
873,4822,4822,0.1492161524861432
874,5616,5616,0.27817445519251605
874,4822,4822,0.4581670325806446
874,4793,4793,0.26365851222683934
875,4790,4790,0.4757318652965306
875,4798,4798,0.23091149579681114
875,5911,5911,0.2933566389066583
876,4103,4103,0.4652835923757939
876,4935,4935,0.3035537519485982
876,4105,4105,0.23116265567560798
877,2517,2517,0.5376565683366354
877,2133,2133,0.38867723473652566
877,5350,5350,0.073666196926839
878,5896,5896,0.34382665130125595
878,2418,2418,0.17684986443170045
878,5675,5675,0.47932348426704363
879,625,625,0.5079275208794423
879,627,627,0.4870507585988118
879,136,136,0.005021720521745916
880,1983,1983,0.32678101028776646
880,1984,1984,0.06787783248447588
880,439,439,0.6053411572277577
881,1044,1044,0.1914499336516447
881,1043,1043,0.6602348178335031
881,2318,2318,0.14831524851485217
882,5601,5601,0.4765008393171654
882,5774,5774,0.31355915675051294
882,5726,5726,0.2099400039323217
883,4064,4064,0.15396756010682658
883,4353,4353,0.1946973207953877
883,4062,4062,0.6513351190977859
884,5913,5913,0.0509468879115298
884,3591,3591,0.1662835918042707
884,3077,3077,0.7827695202841994
885,3044,3044,0.25197124559490514
885,2222,2222,0.3107721109192277
885,2206,2206,0.4372566434858672
887,2235,2235,0.7524643654916465
887,2243,2243,0.1677066353590842
887,155,155,0.07982899914926925
888,256,256,0.4720884831454546
888,5892,5892,0.2229942356372108
888,5893,5893,0.30491728121733463
889,446,446,0.23793367962245165
889,155,155,0.17274691022229766
889,2242,2242,0.5893194101552507
890,297,297,0.7278753409024412
890,5892,5892,0.19293872373605866
890,5461,5461,0.07918593536150006
891,295,295,0.9006171807995725
891,294,294,0.05025991677456153
891,1775,1775,0.04912290242586589
901,252,252,0.47699758300288614
901,31,31,0.3012053347071431
901,133,133,0.22179708228997067
964,5696,5696,0.35128825555439946
964,2796,2796,0.2591818777979907
964,2793,2793,0.38952986664760986
965,3334,3334,0.11480381215298771
965,5716,5716,0.7333554792698426
965,3527,3527,0.15184070857716975
980,997,997,0.3262905784348641
980,1000,1000,0.3039316065227316
980,181,181,0.36977781504240426
981,997,997,0.3207731881633094
981,1000,1000,0.3044948523505384
981,181,181,0.3747319594861523
982,997,997,0.34753753734974885
982,1000,1000,0.2932290616069235
982,181,181,0.3592334010433276
991,24,24,0.3953666516449576
991,238,238,0.26496060493015916
991,1971,1971,0.3396727434248833
1017,256,256,0.6100990246478931
1017,5892,5892,0.18728968788789618
1017,238,238,0.20261128746421073
1018,134,134,0.3458085993445352
1018,16,16,0.22935689792038277
1018,10,10,0.424834502735082
1019,1429,1429,0.5906049901222562
1019,241,241,0.1460977371444277
1019,2134,2134,0.263297272733316
1024,1882,1882,0.5172894198517207
1024,1844,1844,0.31315946567712954
1024,3286,3286,0.16955111447114962
1025,26,26,0.1357575810328779
1025,5099,5099,0.3643284044129211
1025,5348,5348,0.49991401455420104
1026,430,430,0.1945954118525554
1026,5709,5709,0.08555174720398415
1026,5710,5710,0.7198528409434605
1027,239,239,0.4087428284271652
1027,244,244,0.4076447947856727
1027,226,226,0.18361237678716216
1028,134,134,0.3484612698110667
1028,16,16,0.22400027840022269
1028,10,10,0.4275384517887107
1030,5663,5663,0.37794545953132047
1030,5615,5615,0.3255536808896056
1030,5774,5774,0.296500859579074
1031,5806,5806,0.38280944503230147
1031,5807,5807,0.42338288819575565
1031,5805,5805,0.19380766677194292
1032,1834,1834,0.45769871212639196
1032,1833,1833,0.4167146990070925
1032,1829,1829,0.12558658886651555
1033,242,242,0.26782117389488796
1033,3193,3193,0.21121095374003157
1033,3192,3192,0.5209678723650805
1038,522,522,0.051620468385508086
1038,332,332,0.3426029416764168
1038,521,521,0.6057765899380751
1039,5822,5822,0.15501122670520884
1039,394,394,0.7240356863228973
1039,5729,5729,0.12095308697189386
1040,21,21,0.3177564666297674
1040,246,246,0.41052457208889953
1040,5614,5614,0.27171896128133305
1041,1759,1759,0.410200156971649
1041,231,231,0.37871801851602044
1041,262,262,0.21108182451233048
1042,2615,2615,0.24035776096155675
1042,304,304,0.20070683281740986
1042,555,555,0.5589354062210334
1050,5601,5601,0.49101402818571616
1050,5774,5774,0.30693825043739353
1050,5726,5726,0.20204772137689034
1051,1811,1811,0.8691562421040947
1051,1812,1812,0.10565594367046018
1051,1866,1866,0.025187814225445165
1052,253,253,0.5067586144582596
1052,243,243,0.29755493313652615
1052,3,3,0.1956864524052141
1055,2235,2235,0.7513730788976007
1055,2243,2243,0.16749189670662756
1055,155,155,0.08113502439577171
1056,515,515,0.3170537967166753
1056,5605,5605,0.32943818142091946
1056,75,75,0.35350802186240526
1057,244,244,0.6360452461070379
1057,239,239,0.2175800917988098
1057,226,226,0.1463746620941524
1090,1613,1613,0.9536045809485486
1090,5659,5659,0.023707060026914143
1090,5656,5656,0.02268835902453731
1091,245,245,0.6389035377525598
1091,8,8,0.1478603413399305
1091,264,264,0.21323612090750968
1092,5348,5348,0.6728319181483353
1092,154,154,0.12363428468500931
1092,5099,5099,0.20353379716665543
1093,5827,5827,0.06973246876731563
1093,2912,2912,0.8417477959235253
1093,4323,4323,0.08851973530915924
1094,1881,1881,0.2599249744827314
1094,1864,1864,0.05809585889823925
1094,1848,1848,0.6819791666190294
1095,370,370,0.9903708813192093
1095,2477,2477,0.004319680283846914
1095,197,197,0.005309438396943853
1096,297,297,0.7400151034195316
1096,5892,5892,0.18098008882417693
1096,5461,5461,0.07900480775629151
1097,625,625,0.5169080661884073
1097,627,627,0.4782275078360735
1097,136,136,0.004864425975519084
1098,1814,1814,0.9296621363290131
1098,1813,1813,0.03653334475933422
1098,5296,5296,0.03380451891165264
1102,3334,3334,0.05254231927126793
1102,5716,5716,0.4889145540207321
1102,3335,3335,0.45854312670799996
1720,5273,5273,0.6262832338925994
1720,5272,5272,0.2072259578955483
1720,5254,5254,0.1664908082118521
1721,1044,1044,0.19206056658170925
1721,1043,1043,0.6530697144704466
1721,2318,2318,0.15486971894784415
1722,2789,2789,0.4674176156959866
1722,2788,2788,0.38987745665917395
1722,2878,2878,0.14270492764483947
1723,29,29,0.4072971409564444
1723,234,234,0.38344723354513915
1723,258,258,0.20925562549841653
1724,2821,2821,0.21065730857858186
1724,29,29,0.13329778103126078
1724,233,233,0.6560449103901573
1725,4822,4822,0.4619464800314626
1725,5616,5616,0.2732555277281709
1725,4793,4793,0.2647979922403665
1726,5462,5462,0.24726901178240482
1726,5461,5461,0.154153390281374
1726,297,297,0.5985775979362212
1727,28,28,0.2694839964609004
1727,2753,2753,0.6016641513078501
1727,726,726,0.1288518522312495
1728,754,754,0.964205806694555
1728,3203,3203,0.010513522465951972
1728,5739,5739,0.025280670839492935
1729,5819,5819,0.14337239092894707
1729,5095,5095,0.04741919211867494
1729,5082,5082,0.8092084169523779
1730,147,147,0.2713912171101957
1730,365,365,0.16739246941890887
1730,366,366,0.5612163134708954
1731,244,244,0.6008670529537867
1731,226,226,0.22630221796821767
1731,239,239,0.17283072907799554
1737,2442,2442,0.268897256408642
1737,3635,3635,0.4309150370537888
1737,2508,2508,0.3001877065375692
1738,3044,3044,0.20598016841336608
1738,2206,2206,0.4952466293326661
1738,2222,2222,0.2987732022539678
1739,5918,5918,0.7260392057362046
1739,248,248,0.19782467746358007
1739,2593,2593,0.07613611680021529
1740,5674,5674,0.49325644858466017
1740,5575,5575,0.26385759040674184
1740,446,446,0.24288596100859808
1743,1983,1983,0.3136322666028202
1743,1984,1984,0.07078525146373292
1743,439,439,0.6155824819334469
1744,470,470,0.6087932125128707
1744,2151,2151,0.19162397507392306
1744,2145,2145,0.1995828124132064
1745,1236,1236,0.32703652118913545
1745,1361,1361,0.13769519461304416
1745,1235,1235,0.5352682841978205
1746,3059,3059,0.5900307691087254
1746,387,387,0.04426279827388145
1746,3055,3055,0.365706432617393
1747,4793,4793,0.19619933238642911
1747,3332,3332,0.7259164749026773
1747,4829,4829,0.07788419271089361
1748,9,9,0.14117899668971742
1748,2126,2126,0.5537126873126677
1748,396,396,0.30510831599761484
1749,418,418,0.7654492876496664
1749,440,440,0.1811811495865576
1749,5703,5703,0.053369562763776184
1752,5913,5913,0.06304909249236144
1752,3591,3591,0.20454062742004198
1752,3093,3093,0.7324102800875966
1753,5268,5268,0.05168028023089977
1753,1009,1009,0.9023530603934938
1753,4096,4096,0.04596665937560649
1754,446,446,0.2338826245400108
1754,155,155,0.17348930401835352
1754,2242,2242,0.5926280714416357
1756,5913,5913,0.09581780012811209
1756,3093,3093,0.7418614713433788
1756,3094,3094,0.16232072852850912
1757,4202,4202,0.46044769204318176
1757,5611,5611,0.24094428565644405
1757,4129,4129,0.29860802230037436
1758,242,242,0.26380061367212704
1758,3193,3193,0.2134575153713977
1758,3192,3192,0.5227418709564754
1763,5260,5260,0.11570808583594676
1763,1076,1076,0.04964433083047191
1763,5263,5263,0.8346475833335812
1764,486,486,0.9603017697575629
1764,4060,4060,0.01720061436542845
1764,3567,3567,0.02249761587700869
1765,2040,2040,0.3248093576100635
1765,2039,2039,0.6507756858528322
1765,187,187,0.02441495653710433
1766,5896,5896,0.32596771162922994
1766,2418,2418,0.19780227942327655
1766,5675,5675,0.47623000894749357
1767,1371,1371,0.1343280472095065
1767,995,995,0.7476165724354975
1767,1372,1372,0.11805538035499608
1768,1791,1791,0.930670665410611
1768,1831,1831,0.03849150473534286
1768,4156,4156,0.03083782985404617
1769,36,36,0.4549589313025713
1769,5681,5681,0.29817713768787596
1769,148,148,0.24686393100955267
1770,5717,5717,0.43452161094698755
1770,2191,2191,0.303881747355716
1770,2411,2411,0.26159664169729646
1798,16,16,0.39228136088789006
1798,251,251,0.3970691038304156
1798,1004,1004,0.2106495352816943
1799,4103,4103,0.4732392531131426
1799,4935,4935,0.30340517907134806
1799,4105,4105,0.22335556781550941
1800,2892,2892,0.03463702310672698
1800,2496,2496,0.9345545767717299
1800,3231,3231,0.030808400121543074
1807,2858,2858,0.6564370325283548
1807,2859,2859,0.1785786485151721
1807,2862,2862,0.1649843189564731
1808,5884,5884,0.13507480815301465
1808,5599,5599,0.7953413546155788
1808,99,99,0.06958383723140654
1809,2157,2157,0.5570154558615461
1809,2146,2146,0.33543877726907617
1809,1977,1977,0.1075457668693778
1813,1759,1759,0.4171955822516419
1813,231,231,0.37683144729997714
1813,262,262,0.20597297044838103
1814,1833,1833,0.415532960771118
1814,1834,1834,0.24061138934664053
1814,2042,2042,0.34385564988224154
1815,21,21,0.31632503488954195
1815,246,246,0.40896449655328226
1815,5614,5614,0.27471046855717574
1818,133,133,0.4306989694828159
1818,31,31,0.2842311436450432
1818,252,252,0.2850698868721409
1819,29,29,0.39610167496030146
1819,234,234,0.3891070205408865
1819,258,258,0.214791304498812
1820,2821,2821,0.20820374756451202
1820,29,29,0.13376833168306837
1820,233,233,0.6580279207524197
1821,5795,5795,0.24919894203388154
1821,990,990,0.5823299031770435
1821,46,46,0.1684711547890751
1822,5670,5670,0.392721688451315
1822,934,934,0.30906298334184173
1822,5610,5610,0.2982153282068432
1823,176,176,0.13371500623331073
1823,5226,5226,0.09059402794399204
1823,367,367,0.7756909658226973
1824,107,107,0.35535410396330364
1824,1375,1375,0.41848287098747516
1824,5799,5799,0.22616302504922123
1859,5597,5597,1.0
1860,997,997,0.3496719595322447
1860,1000,1000,0.29173840689475683
1860,181,181,0.3585896335729984
1864,1396,1396,0.3341601137736066
1864,1398,1398,0.3335831468995136
1864,5404,5404,0.33225673932687966
1865,5404,5404,0.3418272712929426
1865,1396,1396,0.3295619625732731
1865,1398,1398,0.32861076613378437
1866,5404,5404,0.3396303683409027
1866,1396,1396,0.33049358398576756
1866,1398,1398,0.32987604767332973
1868,5404,5404,0.3350679977928723
1868,1396,1396,0.3326444979265445
1868,1398,1398,0.3322875042805831
1869,5404,5404,0.3377360497753497
1869,1396,1396,0.33136775419227693
1869,1398,1398,0.33089619603237336
1870,5404,5404,0.3464458742289434
1870,1400,1400,0.3268345023205922
1870,1396,1396,0.32671962345046435
1871,1396,1396,0.3343105453967042
1871,1398,1398,0.33426515521661904
1871,1397,1397,0.33142429938667683
1874,1396,1396,0.3342101277052471
1874,1398,1398,0.3340673725282131
1874,1397,1397,0.3317224997665397
1877,5404,5404,0.3398970868985924
1877,1396,1396,0.3303248877740653
1877,1398,1398,0.3297780253273424
2259,1957,1957,0.235728055924247
2259,1956,1956,0.23528709188049945
2259,5700,5700,0.5289848521952537
2263,55,55,0.5426051386492938
2263,3381,3381,0.25501253911534244
2263,5889,5889,0.2023823222353638
2265,5470,5470,0.7091371675525225
2265,5391,5391,0.16869725700832058
2265,5394,5394,0.12216557543915686
2268,5222,5222,0.2911883204679225
2268,1578,1578,0.5387855706056003
2268,3035,3035,0.1700261089264772
