poi_id,inflow_per_hour,outflow_per_hour,demand_per_hour,category,lat,lon
18,0.00014234158454223386,0.00014234158454223386,0.00014234158454223386,library,55.949736,-3.1949634
19,0.0034559726957126722,0.0033045373446805924,0.0034559726957126722,library,55.9246932,-3.2880002
20,0.00038043855053914973,0.00038043855053914973,0.00038043855053914973,library,55.89286101,-3.070264127
21,0.00015311629176442294,0.00015311629176442294,0.00015311629176442294,library,55.9616459,-3.26096943
22,0.03232183980123469,0.05471512041204754,0.05471512041204754,library,55.94266114,-3.188989747
23,0.00022965715432199038,0.00022965715432199038,0.00022965715432199038,library,55.91345709,-3.134949632
24,0.18806328008999043,0.1375688294174237,0.18806328008999043,library,55.94010782,-3.218358857
25,0.0015168155226653335,0.0015168155226653335,0.0015168155226653335,library,55.89609792,-3.311059707
26,0.17724850858403451,0.11616535318854242,0.17724850858403451,library,55.93663051,-3.179831189
27,0.02426831846941321,0.032474495263947474,0.032474495263947474,library,55.90876593,-3.322166531
28,0.0019148484196522897,0.0019148484196522897,0.0019148484196522897,library,55.95503729,-3.142267856
29,0.1760172846595585,0.13167692817077953,0.1760172846595585,library,55.9514455,-3.178098866
30,0.00011790349809275886,0.00011790349809275886,0.00011790349809275886,library,55.9320804,-3.179735895
31,0.01053572742749873,0.006390770996502186,0.01053572742749873,library,55.92889298,-3.209940931
32,0.0011640483423624687,0.0008539337901977854,0.0011640483423624687,library,55.93725887,-3.248423134
33,0.09129862905223371,0.060784604826191045,0.09129862905223371,library,55.96134562,-3.181388959
34,0.0002033710461554492,0.0002033710461554492,0.0002033710461554492,library,55.86672505,-3.06583005
35,0.03989792363052712,0.13294280302470546,0.13294280302470546,library,55.92290461,-3.174976595
36,0.0006489158988762874,0.0006489158988762874,0.0006489158988762874,library,55.90672481,-3.251408978
37,0.00042369118177057913,0.00042369118177057913,0.00042369118177057913,library,55.95538392,-3.287034985
38,0.2521478093361754,0.20618513830791835,0.2521478093361754,library,55.95891962,-3.207839007
39,0.0001817478675248074,0.0001817478675248074,0.0001817478675248074,library,55.90531345,-3.134191235
40,0.0004947735876433498,0.0004947735876433498,0.0004947735876433498,library,55.95337271,-3.116759644
41,0.00010307236308165761,0.00010307236308165761,0.00010307236308165761,library,55.96651862,-3.205719224
42,0.0002130297477084842,0.0002130297477084842,0.0002130297477084842,library,55.90529096,-3.223430258
43,0.006600160725866735,0.008136312602071611,0.008136312602071611,library,55.95050315,-3.213323145
