poi_id,inflow_per_hour,outflow_per_hour,demand_per_hour,category,lat,lon
0,0.0003137304040179997,0.0003137304040179997,0.0006274608080359994,library,55.9162285,-3.2851455
1,1.4954184014533907e-06,5.433184503406484e-07,2.038736851794039e-06,library,55.9407099,-3.2810362
2,0.0011785661260446869,0.001357235497697305,0.002535801623741992,library,55.9427446,-3.0563335
3,0.14657781013328774,0.1842090636150073,0.3307868737482951,library,55.9474192,-3.18728575
4,0.000318407446082737,0.000318407446082737,0.000636814892165474,library,55.9331942,-3.1367474
5,0.000610296554766875,0.000610296554766875,0.00122059310953375,library,55.8717713,-3.1137959
6,0.00043177931767388755,0.00043177931767388755,0.0008635586353477751,library,55.9201125,-3.2875585
7,0.0002520981071468194,0.0002520981071468194,0.0005041962142936388,library,55.9754823,-3.1800469
8,0.06971952365359954,0.08523616215770966,0.1549556858113092,library,55.9506224,-3.1808417
9,0.13736968406547165,0.14839952211978774,0.28576920618525936,library,55.9334673,-3.2128229
10,0.13650942869821783,0.4030956330413181,0.5396050617395359,library,55.948668825999995,-3.1919613932
11,0.0005456113476525113,0.0005456113476525113,0.0010912226953050225,library,55.9028613,-3.1531137
12,0.0008269331684650516,0.0008269331684650516,0.001653866336930103,library,55.8796264,-3.1535729
13,0.7385327370747156,0.6918203387971168,1.4303530758718324,library,55.939691,-3.1818686
14,0.04630456028373824,0.13981601515002243,0.18612057543376068,library,55.9460774,-3.2005191
15,0.00026788954169113574,0.00026788954169113574,0.0005357790833822715,library,55.87442,-3.0485666
16,0.000258349583179537,0.000258349583179537,0.000516699166359074,library,55.9767277,-3.2267667
17,0.0004689285320388937,0.0004689285320388937,0.0009378570640777874,library,55.9162181,-3.1102172
18,0.00018475565115068975,0.00018475565115068975,0.0003695113023013795,library,55.949736,-3.1949634
19,0.01671950596303315,0.015955850271294043,0.03267535623432719,library,55.9246932,-3.2880002
20,0.0004933872689299461,0.0004933872689299461,0.0009867745378598922,library,55.89286101,-3.070264127
21,0.00019749047044537394,0.00019749047044537394,0.00039498094089074787,library,55.9616459,-3.26096943
22,0.03232581187830374,0.05471909248911641,0.08704490436742016,library,55.94266114,-3.188989747
23,0.0002960941929363279,0.0002960941929363279,0.0005921883858726558,library,55.91345709,-3.134949632
24,0.18808125225718259,0.13758680158461584,0.3256680538417984,library,55.94010782,-3.218358857
25,0.005689443878750784,0.005689443878750784,0.011378887757501567,library,55.89609792,-3.311059707
26,0.4077249018993178,0.26687820175551996,0.6746031036548378,library,55.93663051,-3.179831189
27,0.024271732247876345,0.03247790904241077,0.05674964129028712,library,55.90876593,-3.322166531
28,0.012151536969305373,0.012151536969305373,0.024303073938610746,library,55.95503729,-3.142267856
29,0.17601728465955796,0.131676928170779,0.30769421283033693,library,55.9514455,-3.178098866
30,0.00011589864629813847,0.00011589864629813847,0.00023179729259627694,library,55.9320804,-3.179735895
31,0.11529364854205013,0.06941063394542255,0.18470428248747267,library,55.92889298,-3.209940931
32,0.011713118937780362,0.00797815424903707,0.019691273186817432,library,55.93725887,-3.248423134
33,0.4793065439316495,0.31329842050573536,0.7926049644373849,library,55.96134562,-3.181388959
34,0.000258769173001239,0.000258769173001239,0.000517538346002478,library,55.86672505,-3.06583005
35,0.18355428596560977,0.5936329259697357,0.7771872119353455,library,55.92290461,-3.174976595
36,0.0010721350765667298,0.0010721350765667298,0.0021442701531334597,library,55.90672481,-3.251408978
37,0.0006498018723707775,0.0006498018723707775,0.001299603744741555,library,55.95538392,-3.287034985
38,0.25215301945071505,0.20619034842245795,0.458343367873173,library,55.95891962,-3.207839007
39,0.0002300224064003647,0.0002300224064003647,0.0004600448128007294,library,55.90531345,-3.134191235
40,0.006177381546526127,0.006177381546526127,0.012354763093052255,library,55.95337271,-3.116759644
41,0.0001292821772877191,0.0001292821772877191,0.0002585643545754382,library,55.96651862,-3.205719224
42,0.0003174884209521368,0.0003174884209521368,0.0006349768419042736,library,55.90529096,-3.223430258
43,0.06872973242313511,0.08482516979390874,0.15355490221704385,library,55.95050315,-3.213323145
44,0.0029745356477860617,0.0029745356477860617,0.005949071295572123,school,55.973634080000004,-3.2507802496666667
45,0.0002879364233980211,0.0002879364233980211,0.0005758728467960422,school,55.9666246,-3.2259783
46,0.00029617692934709276,0.00029617692934709276,0.0005923538586941855,school,55.9344588,-3.1233362
47,0.000556794183174033,0.000556794183174033,0.001113588366348066,school,55.9609479,-3.171037
48,0.21992593356147416,0.1873985208068057,0.40732445436827985,school,55.9768772,-3.1719622
49,0.00017974776655207947,0.00017974776655207947,0.00035949553310415895,school,55.9471277,-3.2137763
50,0.00013891961235653816,0.00013891961235653816,0.0002778392247130763,school,55.9529392,-3.1994168
51,0.0376117520151792,0.02706441402424055,0.06467616603941975,school,55.9430316,-3.0674452
52,0.0009636210751076225,0.0009636210751076225,0.001927242150215245,school,55.928444539999994,-3.273827281333333
53,0.0010782818741627157,0.0010782818741627157,0.0021565637483254314,school,55.95238672,-3.2800213066666664
54,0.0005164761503957677,0.0005164761503957677,0.0010329523007915353,school,55.9037635,-3.1653365
55,0.00039162411712373343,0.00039162411712373343,0.0007832482342474669,school,55.9173669,-3.1693957
56,0.001954001834501264,0.001954001834501264,0.003908003669002528,school,55.901250454999996,-3.045115402
57,0.009178371542549026,0.009178371542549026,0.018356743085098052,school,55.9518817,-3.1132882
58,0.0002827891445142413,0.0002827891445142413,0.0005655782890284826,school,55.9339879,-3.1470357
59,0.0010089409536080923,0.0010089409536080923,0.0020178819072161846,school,55.934923133333335,-3.127840397
60,0.00016031701150331554,0.00016031701150331554,0.0003206340230066311,school,55.9555238,-3.152655
61,0.00017179588519976194,0.00017179588519976194,0.0003435917703995239,school,55.97648064,-3.186195735
62,0.0007270477707525162,0.0007270477707525162,0.0014540955415050323,school,55.97141011,-3.304438658
63,2.321061153587373e-05,2.3202107333380484e-05,4.641271886925422e-05,school,55.96571475,-3.189293486
64,0.0003671534820456566,0.0003671534820456566,0.0007343069640913132,school,55.89809051,-3.153343637
65,0.00022621404822662725,0.00022621404822662725,0.0004524280964532545,school,55.94313161,-3.044215958
66,0.00018099696711484863,0.00018099696711484863,0.00036199393422969725,school,55.97530208,-3.213430479
67,0.02985810184566768,0.02985810184566768,0.05971620369133536,school,55.89629569,-3.321238961
68,0.0008792982156548912,0.0008792982156548912,0.0017585964313097825,school,55.93628395,-3.10452498
69,0.0002459321548547292,0.0002459321548547292,0.0004918643097094584,school,55.93196186,-3.290187042
70,0.0002488177177457555,0.0002488177177457555,0.000497635435491511,school,55.91279734,-3.135086424
71,0.00025152804773226437,0.00025152804773226437,0.0005030560954645287,school,55.9227861,-3.161746013
72,0.10221784696441809,0.08911359090311129,0.19133143786752937,school,55.936801335,-3.2008669540000003
73,0.0001334387825002893,0.0001334387825002893,0.0002668775650005786,school,55.92954816,-3.218452366
74,0.00011576697902454469,0.00011576697902454469,0.00023153395804908938,school,55.92144785,-3.212312889
75,0.017427422467629038,0.043600528029988816,0.061027950497617854,school,55.96472063,-3.227396912
76,0.00036795209416883566,0.00036795209416883566,0.0007359041883376713,school,55.92244893,-3.281525523
77,0.081053086443558,0.07046398413856957,0.15151707058212757,school,55.95800006,-3.224834063
78,0.0038798664565893163,0.0038798664565893163,0.007759732913178633,school,55.91520901,-3.236387153
79,0.0004683744708550599,0.0004683744708550599,0.0009367489417101198,school,55.97340853,-3.25496947
80,0.0001526852446504848,0.0001526852446504848,0.0003053704893009696,school,55.94601851,-3.194495974
81,0.00032622705267832216,0.00032622705267832216,0.0006524541053566443,school,55.93401846,-3.135939249
82,0.0031141436021215694,0.0031141436021215694,0.006228287204243139,school,55.96550097,-3.161601955
83,0.0019831683552357,0.0019831683552357,0.0039663367104714,school,55.96581272,-3.16568221
84,0.04596697372310315,0.02292101648656775,0.0688879902096709,school,55.96607325,-3.174593907
85,0.05425691549483746,0.04765624726182194,0.1019131627566594,school,55.96051884,-3.190140901
86,0.026366284121385353,0.028293031315488486,0.05465931543687384,school,55.95395103,-3.227191859
87,0.010660791187091989,0.010660791187091989,0.021321582374183978,school,55.95989658,-3.144027159
88,0.0004080593629922837,0.0004080593629922837,0.0008161187259845674,school,55.96047022,-3.150131239
89,0.08371022578228353,0.08480639528001059,0.16851662106229412,school,55.93731601,-3.210468677
90,0.0063355933139073286,0.0063355933139073286,0.012671186627814657,school,55.8976554,-3.312464512
91,0.021083859025529086,0.014071358077262683,0.03515521710279177,school,55.94003635,-3.22969552
92,0.04633244912706743,0.04633244912706743,0.09266489825413486,school,55.92929159,-3.204512687
93,0.0003324907261751882,0.0003324907261751882,0.0006649814523503764,school,55.93011752,-3.136394641
94,0.0009644047515885,0.0009644047515885,0.001928809503177,school,55.904732225000004,-3.1519274765
95,0.0002599657603044521,0.0002599657603044521,0.0005199315206089042,school,55.90568832,-3.195786497
96,0.00044599455580520027,0.00044599455580520027,0.0008919891116104005,school,55.91467426,-3.152929869
97,0.21833672800007334,0.11323811873636874,0.3315748467364421,school,55.97039798,-3.168530954
98,0.0005973515657016109,0.0005973515657016109,0.0011947031314032217,school,55.93096126,-3.158853695
99,0.00012246547820169587,0.00012246547820169587,0.00024493095640339173,school,55.94115031,-3.143186577
100,0.011120992072504466,0.011120992072504466,0.02224198414500893,school,55.94465608,-3.112302672
101,0.017845481789616684,0.01621349820793028,0.034058979997546965,school,55.94181512,-3.103658592
102,0.011866000059230147,0.011866000059230147,0.023732000118460293,school,55.95384451,-3.140325816
103,0.010070919636554945,0.010070919636554945,0.02014183927310989,school,55.94827664,-3.143794514
104,0.00046277217557720395,0.00046277217557720395,0.0009255443511544079,school,55.9157084,-3.10995788
105,0.000549688226399945,0.000549688226399945,0.00109937645279989,school,55.89880791,-3.163266758
106,0.0004385182991973095,0.0004385182991973095,0.000877036598394619,school,55.9120591,-3.25208321
107,0.0001973297832613931,0.0001973297832613931,0.0003946595665227862,school,55.90744961,-3.138053064
108,0.002205646956093422,0.0018561382340619723,0.004061785190155394,school,55.9547593,-3.11289202
109,0.016521852518014784,0.016521852518014784,0.03304370503602957,school,55.95226678,-3.251324577
110,0.00018022946431899605,0.00018022946431899605,0.0003604589286379921,school,55.93669416,-3.071220324
111,0.00029028646529628247,0.00029028646529628247,0.0005805729305925649,school,55.94487493,-3.305946297
112,0.0007086899918663719,0.0007086899918663719,0.0014173799837327438,school,55.9082668,-3.236722024
113,0.0008634802006905122,0.0008634802006905122,0.0017269604013810244,school,55.91130701,-3.229532705
114,0.0029041869703147036,0.0029041869703147036,0.005808373940629407,school,55.86914414,-3.184162494
115,0.0003431650460084253,0.0003431650460084253,0.0006863300920168506,school,55.91590523,-3.280526468
116,0.0001400936539043132,0.0001400936539043132,0.0002801873078086264,school,55.90020311,-3.30266603
117,0.0003725946486504003,0.0003725946486504003,0.0007451892973008006,school,55.91981411,-3.293193881
118,0.0002756850012259412,0.0002756850012259412,0.0005513700024518824,school,55.91732134,-3.290462532
119,0.05322546779911529,0.05322546779911529,0.10645093559823059,school,55.92905971,-3.202540868
120,0.00011587106549726587,0.00011587106549726587,0.00023174213099453174,school,55.94796102,-3.130809012
121,0.00034616349351205254,0.00034616349351205254,0.0006923269870241051,school,55.95143692,-3.301556681
122,0.22503142486308103,0.1678557275464685,0.3928871524095495,school,55.95171849,-3.177277892
123,0.07341410158920324,0.07570113420138144,0.14911523579058467,school,55.94913413,-3.185107078
124,0.07456675237678295,0.019525911438095594,0.09409266381487855,school,55.97662773,-3.195046258
125,0.1298668253449821,0.07909004355442104,0.20895686889940313,school,55.93837779,-3.187666428
126,0.08563166834192278,0.07465406852903066,0.16028573687095343,school,55.96093269,-3.221957867
127,0.00029299352032542903,0.00029299352032542903,0.0005859870406508581,school,55.96369494,-3.284965249
128,0.00026588274452523584,0.00026588274452523584,0.0005317654890504717,school,55.92545629,-3.166402291
129,0.04368733025208688,0.03493294200166627,0.07862027225375315,school,55.96078899,-3.205467915
130,0.10438474536637302,0.08537852986955324,0.18976327523592626,school,55.9594464,-3.207640299
131,0.0002126399626414808,0.0002126399626414808,0.0004252799252829616,school,55.96215765,-3.245534653
132,0.0022187078771874745,0.0022187078771874745,0.004437415754374949,school,55.97160719,-3.159862063
133,0.08399223276546285,0.10912358696988823,0.19311581973535108,school,55.94339683,-3.206475218
134,0.011451868292355305,0.011451868292355305,0.02290373658471061,school,55.96768089,-3.156771179
135,0.0003909102285708776,0.0003909102285708776,0.0007818204571417552,school,55.95613413,-3.16983825
136,0.20825091807743767,0.18684927833112958,0.39510019640856725,school,55.95951465,-3.187549931
137,0.19260368197254785,0.1311188082693306,0.32372249024187844,school,55.96019702,-3.179226226
138,0.0025710527125875427,0.00099649909446656,0.0035675518070541028,school,55.95056387,-3.232223558
139,0.00042519677649130314,0.00042519677649130314,0.0008503935529826063,school,55.93540736,-3.23941739
140,0.0011453234320540362,0.0011453234320540362,0.0022906468641080723,school,55.937273024999996,-3.2480775145000003
141,0.29662410886144447,0.2899900148266152,0.5866141236880597,school,55.93987686,-3.176298935
142,0.0002326554671869753,0.0002326554671869753,0.0004653109343739506,school,55.96382275,-3.269054738
143,0.0557528862027073,0.03431893663817844,0.09007182284088575,school,55.94214457,-3.22307097
144,0.03225210413234085,0.030967459200955963,0.06321956333329681,school,55.94357116,-3.236779124
145,0.00025502718512853914,0.00025502718512853914,0.0005100543702570783,school,55.96316577,-3.250866473
146,0.00012683822460808449,0.00012683822460808449,0.00025367644921616897,school,55.95535291,-3.262030079
147,0.0003600097271742121,0.0003600097271742121,0.0007200194543484242,school,55.96727536,-3.252134802
148,0.00029456147978936377,0.00029456147978936377,0.0005891229595787275,school,55.9682641,-3.254458022
149,0.000394528920042961,0.000394528920042961,0.000789057840085922,school,55.91395516,-3.235772138
150,0.0006945243273680289,0.0006945243273680289,0.0013890486547360578,school,55.91223642,-3.23592587
151,0.0007357668692615767,0.0007357668692615767,0.0014715337385231534,school,55.96725872,-3.18027515
152,0.0002280896662606383,0.0002280896662606383,0.0004561793325212766,school,55.94144485,-3.063719212
153,0.0002257556698438349,0.0002257556698438349,0.0004515113396876698,school,55.93241252,-3.292128336
154,0.00025750869633968377,0.00025750869633968377,0.0005150173926793675,school,55.9309554,-3.28979464
155,0.0002001391615151239,0.0002001391615151239,0.0004002783230302478,school,55.9687977,-3.21302922
156,0.00011297014238085557,0.00011297014238085557,0.00022594028476171114,school,55.94080547,-3.285579093
157,0.00025778355310550685,0.00025778355310550685,0.0005155671062110137,school,55.91838857,-3.156812192
158,0.04301752631731851,0.055818631494627714,0.09883615781194623,school,55.94056121,-3.207184049
159,0.0006612407212849406,0.0006612407212849406,0.0013224814425698813,school,55.96982802,-3.30100596
160,0.0001634632864498976,0.0001634632864498976,0.0003269265728997952,school,55.97028183,-3.240852857
161,0.02490926095637685,0.021763973450511082,0.046673234406887934,school,55.9480121,-3.235913673
162,0.0004099634481337317,0.0004099634481337317,0.0008199268962674634,school,55.90653466,-3.284894681
163,0.0012599501661579417,0.0012599501661579417,0.0025199003323158834,school,55.91154247,-3.273782749
164,0.001372823920009618,0.001372823920009618,0.002745647840019236,school,55.881138785000005,-3.148771011
165,0.2058513874924246,0.15373473171363583,0.35958611920606043,school,55.94082886,-3.21478528
166,0.0003316467451332089,0.0003316467451332089,0.0006632934902664178,school,55.93061096,-3.262897333
167,0.0005654884601371356,0.0005654884601371356,0.0011309769202742712,school,55.93865418,-3.050284657
168,0.00011448203549921124,0.00011448203549921124,0.00022896407099842249,school,55.89932727,-3.258609393
169,0.0058359897247731215,0.004427127391347392,0.010263117116120515,school,55.94397547,-3.323401788
170,0.0006446529811846008,0.0006446529811846008,0.0012893059623692016,school,55.89939314,-3.049139994
171,0.0007792627539789313,0.0007792627539789313,0.0015585255079578627,school,55.88813581,-3.053585933
172,0.0012752706023522907,0.0012752706023522907,0.0025505412047045813,school,55.86575577,-3.106628824
173,0.0031933379199990996,0.00123768693268152,0.004431024852680619,school,55.95373887,-3.228833505
174,0.011436768990029374,0.011428334837161854,0.02286510382719123,school,55.94695708,-3.220519383
175,0.00012482968321206772,0.00012482968321206772,0.00024965936642413545,school,55.93807497,-3.295665977
