candidate_id,centroid_lon,centroid_lat
0,-3.1918183362513877,55.948919340440014
1,-3.333151920852169,55.97050950574629
2,-3.116253718581858,55.95558660484142
3,-3.2457399941168847,55.931829257480786
4,-3.174678279553414,55.977791553126494
5,-3.167150248225403,55.91435377591596
6,-3.2218426856184936,55.95939101589402
7,-3.2101685188186426,55.92788762450235
8,-3.099734967971437,55.86573319397491
9,-3.3110877644192223,55.898430223230235
10,-3.180444129115574,55.961108637857706
11,-3.1849831011220595,55.93650134308277
12,-3.2211126876189726,55.94163496450043
13,-3.2946361653883947,55.93719825584554
14,-3.0703982683383195,55.932062144690924
15,-3.205691846387309,55.95224719879591
16,-3.3014751346271587,55.97896628776241
17,-3.209450725782633,55.97120903305895
18,-3.169677813884125,55.92398681693333
19,-3.2619307945134492,55.957996675121045
20,-3.195980796071081,55.963626806146195
21,-3.271437059104648,55.94105316800397
22,-3.1927991403713154,55.89290532807238
23,-3.0988096541847945,55.94399015375957
24,-3.1582238071863773,55.87666232223755
25,-3.163812255708591,55.96788239175076
26,-3.1914080547332517,55.95549857778698
27,-3.201261563642767,55.94344675398109
28,-3.199333366549218,55.93755923461464
29,-3.059279479700751,55.89276213759219
30,-3.177893748999561,55.95194718801633
31,-3.220188275608183,55.9153934479669
32,-3.243379620948984,55.94611352930091
33,-3.2319160492163794,55.92785795323505
34,-3.1858595611223293,55.942511205210366
35,-3.207795477305275,55.95843736270689
36,-3.1331085399404563,55.959746390131464
37,-3.13924266136869,55.921050725619125
38,-3.233928436446136,55.96052479659226
39,-3.1756691089546853,55.938857424059485
40,-3.2887870842973754,55.94535156913311
41,-3.1427710261740462,55.94783705882598
42,-3.207376948000895,55.9373315277388
43,-3.119613433040429,55.957248736894314
44,-3.2838050856757115,55.937188545898564
45,-3.1414642685545733,55.89864622273185
46,-3.232121712580415,55.946247292740516
47,-3.1894178717795265,55.97612512711569
48,-3.311919033827403,55.96343055509882
49,-3.269683107973704,55.90885323484537
50,-3.105061786616435,55.91426210915307
51,-3.321974208776833,55.91012946186753
52,-3.209254157084748,55.94612433042899
53,-3.177151501330143,55.965153415490626
54,-3.193774755594349,55.93969747304489
55,-3.1748835437906506,55.95802486580689
56,-3.327494703874206,55.893684616868605
57,-3.162148307081144,55.93376857966739
58,-3.2175541331413595,55.94574788519106
