candidate_id,centroid_lon,centroid_lat
173,-3.185214157,55.9444398
174,-3.2032027392035816,55.93596424728214
175,-3.187071211023655,55.95807009000504
176,-3.2070450840165816,55.93621213992638
177,-3.18277252,55.9468548
178,-3.2687299338575526,55.94239699861486
179,-3.167526881467211,55.97526417648418
180,-3.1766291649938316,55.96531991999977
181,-3.178098866,55.9514455
182,-3.1935937,55.93974895
183,-3.1886398640599642,55.95990319001234
184,-3.2313589598726744,55.94533791997419
185,-3.1917015730025864,55.948574709997295
186,-3.2431500462857477,55.94522825120111
187,-3.2504705818608213,55.93920537005427
188,-3.141965822900721,55.92055013077928
189,-3.170514612543546,55.92321121662816
190,-3.209094586,55.94598087
191,-3.2380109189958204,55.94381796000161
192,-3.2049461957714223,55.946121876802145
193,-3.2322420670032295,55.94607868004661
194,-3.2494437588034866,55.92756321224923
195,-3.1737532269587967,55.92463767018363
196,-3.203533539,55.96046769
197,-3.20759203395854,55.95773513999795
198,-3.1981668869999234,55.944119289999705
199,-3.213436742996151,55.95093069992893
200,-3.333380768,55.97039658
201,-3.1829173089914744,55.943504409993885
202,-3.212518616629019,55.93293722976765
203,-3.23451064461376,55.95415400019639
204,-3.3229078898714297,55.910891270346276
205,-3.1769044309872707,55.924290490017896
206,-3.1851789540325215,55.93777748000366
207,-3.220536749000032,55.941378350000065
208,-3.236779124,55.94357116
209,-3.2518524552388666,55.94509260197514
210,-3.17965914500002,55.950796350000736
211,-3.2084676559594336,55.97162087994272
212,-3.179831189262722,55.936630509738876
213,-3.208540406615707,55.971950950793165
214,-3.173404900046291,55.97039180000482
215,-3.1854093659988054,55.95792839000219
216,-3.1793599163910504,55.924824311159334
217,-3.20840493799805,55.946106790000485
218,-3.1936554507705166,55.936374720828
219,-3.2062998950010515,55.952203039996796
220,-3.1961631022013126,55.959706959813104
221,-3.18744524,55.94673936
222,-3.223070970026026,55.9421445699827
223,-3.2880001820222686,55.92469319074907
224,-3.165339649997378,55.96886999999289
225,-3.1178061110000845,55.95749691000007
226,-3.2000215409998782,55.946173480000034
227,-3.1943599960261726,55.95375058001227
228,-3.2140236839575405,55.939504060010876
229,-3.177351849015444,55.965152720009655
230,-3.2522460475181805,55.93912368017807
231,-3.1714886190054816,55.954665139999086
232,-3.195996862,55.96378912
233,-3.170985876,55.92352348
234,-3.1348555946762,55.92214176464004
235,-3.232292428035066,55.960686549560066
236,-3.1746658077196606,55.922756088770065
237,-3.176298935010833,55.93987685999204
238,-3.1915551,55.9488724
239,-3.187256319999803,55.94741700999988
240,-3.270011056981394,55.94156951954139
241,-3.2099618959589282,55.92782175003321
242,-3.206427072,55.93651669
243,-3.23559445,55.9446109
244,-3.058471396095329,55.94450235789432
245,-3.1908132861405347,55.93925646594562
246,-3.251584578012716,55.944548999286305
247,-3.18397291,55.9437083
248,-3.264284910666256,55.9437617081
249,-3.237704597607239,55.956989381194
250,-3.179084200319917,55.96404248026347
251,-3.178666804999073,55.93863466684125
252,-3.1750048609915993,55.96748592999438
253,-3.2057593402792244,55.95230301836968
254,-3.201949147,55.96450621
255,-3.1988188560108513,55.938443760000276
256,-3.192252264882136,55.96367467563785
257,-3.1954193579926504,55.95959549996087
258,-3.2913919781481327,55.94263653782917
259,-3.2372883530967123,55.94640159197649
260,-3.1843919420004974,55.94372788999854
261,-3.306955192365091,55.96886190957854
262,-3.214176727988484,55.95956623999874
263,-3.305167481432877,55.96163136661596
264,-3.2321682558143547,55.92772562287031
265,-3.175122760004573,55.93844628996681
266,-3.2809827533123213,55.94311493620321
267,-3.1851525823890925,55.9376256592136
268,-3.3066714254705474,55.96927023521764
269,-3.118215040999984,55.95776570999999
270,-3.2055039479993153,55.94788309000024
271,-3.2660886685695694,55.94181994797826
272,-3.201230337,55.94339634
273,-3.203503531,55.96081531
274,-3.221526905092951,55.941885967109634
275,-3.1740877501830758,55.92465395053925
276,-3.175514319449521,55.95808178254578
277,-3.193820037,55.93626475
278,-3.2730905723190546,55.94166210038603
279,-3.196927164,55.94755011
280,-3.2351872812204823,55.96397310274542
281,-3.2692517569812494,55.94167425997448
282,-3.24200447313939,55.939112853798704
283,-3.175809047,55.95816763
284,-3.212630483231168,55.93304719995133
285,-3.2286438909986597,55.93950223000148
286,-3.2147949899904606,55.956978115176625
287,-3.2021476599859304,55.95234205002501
288,-3.2258884619479034,55.95230923992894
289,-3.183746472,55.94371916
290,-3.2381070719487606,55.956224750713076
291,-3.171368599909244,55.95471890002684
292,-3.118159066762866,55.95715333781432
293,-3.1081671561338786,55.93374994336953
294,-3.2037889333376923,55.959969588311175
295,-3.2228572524486374,55.94643018487687
296,-3.2224887868945578,55.959348650075604
297,-3.2171704000076713,55.94529159999332
298,-3.198509218670987,55.935640119508086
299,-3.2020250331955444,55.96460305025612
