candidate_id,centroid_lon,centroid_lat
78,-3.218564545315748,55.97667691932936
79,-3.180804657809842,55.96143187357307
80,-3.191645396555413,55.95589355731266
81,-3.2373584212741258,55.95628371618014
82,-3.187261809228319,55.963631321488464
83,-3.202201011010257,55.9643003902636
84,-3.1687267929060834,55.97050037381808
85,-3.2902623191723968,55.93664594510369
86,-3.161050952033572,55.968962073803795
87,-3.1697000189311146,55.92363218555552
88,-3.1976274439998824,55.94436270285944
89,-3.170735876918576,55.95464367943601
90,-3.2837424130665287,55.94572120519466
91,-3.230035822392841,55.93724008659374
92,-3.1513892365352607,55.95815820039451
93,-3.2618520099130746,55.93055584781178
94,-3.206394604899031,55.920382521501296
95,-3.203612856909699,55.960672261759065
96,-3.175813086304186,55.9254359988197
97,-3.2332589533128266,55.97469806937685
98,-3.175455785889987,55.93830172881004
99,-3.083988787691287,55.94694232299263
100,-3.2137844933281206,55.951056290509285
101,-3.180467637613377,55.95021568859289
102,-3.201884592212236,55.95225709082567
103,-3.099734967971437,55.86573319397491
104,-3.2612521786468496,55.9172113201372
105,-3.2514426729502555,55.93883630078406
106,-3.2972473713435484,55.92942507950182
107,-3.1368922313119025,55.95801211688901
108,-3.243475536645013,55.945651450261025
109,-3.193252175830914,55.93639982736388
110,-3.2138581824519212,55.93945025010249
111,-3.161899709663,55.8759894924368
112,-3.1866000274442774,55.937144040875
113,-3.2482496571904007,55.97445138829336
114,-3.213813027455089,55.95938945747542
115,-3.2267579263779207,55.95629836239177
116,-3.2056304469763455,55.94776046442579
117,-3.0575297863333217,55.87233113133803
118,-3.2224162726678878,55.94677628675101
119,-3.168489649966822,55.91341355032682
120,-3.2417189190215474,55.92471106455316
121,-3.3104286150898456,55.94789151737741
122,-3.1743889570077926,55.978107751938076
123,-3.179244826101248,55.93650539004263
124,-3.212249190038736,55.93363938447943
125,-3.3229182339833723,55.920187310429476
126,-3.199596046675204,55.93847493138444
127,-3.200193165708769,55.946056729183304
128,-3.232197148588051,55.92806171958485
129,-3.2218399017802817,55.9593923103466
130,-3.209254157084748,55.94612433042899
131,-3.259757632342153,55.95759132388523
132,-3.2791550950991053,55.9373241994943
133,-3.0951956277508037,55.938710498503525
134,-3.2507062222015675,55.95858305376158
135,-3.2314974669492154,55.94596478309775
136,-3.1869098869555508,55.94517856709407
137,-3.126143544900769,55.943340155170915
138,-3.2961468892274213,55.95277082789231
139,-3.236582694951845,55.943966929128216
140,-3.2320297136775595,55.90934667187755
141,-3.0668269215133854,55.94359833836296
142,-3.1544432060533136,55.921114165507674
143,-3.210329985514216,55.91503462320557
144,-3.2887738608154584,55.923577033241955
145,-3.1887316822949976,55.92849813352151
146,-3.0821946341814472,55.885423891987514
147,-3.2800177969305615,55.905645251306865
148,-3.1944272551680277,55.9617190885879
149,-3.202176358421382,55.977590784576165
150,-3.3263138663263057,55.9430168753487
151,-3.1855786597454006,55.95792630626401
152,-3.183937265990334,55.94388150071415
153,-3.118710686918955,55.94215879569843
154,-3.29056110144098,55.94654199681776
155,-3.1663220211608056,55.97496938626127
156,-3.1715257691473346,55.92818192947765
157,-3.1875263492225665,55.884912710346114
158,-3.2031396269012307,55.92481153101754
159,-3.2083293027964164,55.969877929518
160,-3.1269568402117143,55.930310890320264
161,-3.2089874745975635,55.90475871296556
162,-3.1497790292476116,55.90624551003087
163,-3.2458159220186595,55.91589921397814
164,-3.196844864308297,55.94756894919263
165,-3.228488588783207,55.93958221454646
166,-3.1098397133165627,55.952528689122865
167,-3.1816321463021935,55.98043952843925
168,-3.3011710885640526,55.97689714505339
169,-3.23219859100923,55.96049939683876
170,-3.1192350993684923,55.88365691649543
171,-3.0665627472841925,55.922191798586915
172,-3.172620862510601,55.93344378801796
173,-3.164470739530555,55.967813023859435
174,-3.1369588851305954,55.90158597352145
175,-3.1739500388739113,55.968229917405765
176,-3.1162380314060263,55.95588494467137
177,-3.251122416786703,55.94444615508691
178,-3.060465766194544,55.89322474136659
179,-3.311919033827403,55.96343055509882
180,-3.2225219383555745,55.93066268583997
181,-3.215248878540912,55.956657103538596
182,-3.1273883104810016,55.948706630467704
183,-3.1794367917653954,55.924865321018984
184,-3.189116081386543,55.95987344458264
185,-3.313488258909185,55.89851365660063
186,-3.1875144514150766,55.97267541727817
187,-3.110647087093591,55.91723503674697
188,-3.133807962654261,55.96243325124828
189,-3.065564103792278,55.86507000188823
190,-3.1815463698890802,55.93977582512072
191,-3.148436416337569,55.95288787468764
192,-3.280588769061301,55.91536071525346
193,-3.1767499607515637,55.9776987158839
194,-3.245545988269181,55.96661873409006
195,-3.195615073989423,55.899087201082835
196,-3.2005485984742097,55.97281081854353
197,-3.277073062631558,55.94438993942803
198,-3.194569137246643,55.953604735363925
199,-3.141273448410634,55.94437905304757
200,-3.266308204964236,55.959108840957036
201,-3.1044247122294695,55.9445289599003
202,-3.251008466489147,55.907346656208254
203,-3.2441673444102967,55.953535030375555
204,-3.1329183213847895,55.952556397141635
205,-3.2735148275197985,55.94097859896595
206,-3.1585102751702467,55.96537972177295
207,-3.1742025764,55.954210398
208,-3.054443706693447,55.93943759948585
209,-3.141513009703389,55.932447183508614
210,-3.1643589115300426,55.89859308488436
211,-3.2183101073755287,55.93518792843628
212,-3.3299347486381463,55.89250984201659
213,-3.1763003720944667,55.939876640561295
214,-3.2074364353066596,55.94437087197317
215,-3.1731733380329157,55.97054122873202
216,-3.103534991669893,55.949357565804384
217,-3.1884039975995435,55.94341641373421
218,-3.1665591477802018,55.93556324450558
219,-3.1793102868952934,55.960094725516285
220,-3.190809613,55.95451345
221,-3.1932376302921464,55.9785181593615
222,-3.244777592510351,55.93238331550777
223,-3.130403642887969,55.9455688498779
224,-3.206388233986454,55.93618719355465
225,-3.2164223234285974,55.96905797716719
226,-3.111628804196139,55.94208612865417
227,-3.264158001447135,55.964743718484506
228,-3.2137690527199947,55.910008336244545
229,-3.240430342071507,55.96065969394439
230,-3.220743624576551,55.92308809042982
231,-3.1847349276363386,55.9489539014579
232,-3.203885395412626,55.90889854922594
233,-3.225025358781917,55.953264460113544
234,-3.187062197110757,55.93376313742672
235,-3.2654778112761944,55.92611784669396
236,-3.2213359548375036,55.97233149506697
237,-3.2394733564098535,55.92151763453153
238,-3.0932394590606127,55.94730748201978
239,-3.3324048921149334,55.908990674017886
240,-3.1832316097983444,55.93672196705265
241,-3.2065517215228043,55.94325620873577
242,-3.300853126,55.97895949
243,-3.3169293269902136,55.92605378714765
244,-3.183104062415637,55.94713770408075
245,-3.2839973319789713,55.938389845563854
246,-3.084560115475569,55.91388301920704
247,-3.210776277653914,55.92179547921189
248,-3.272058082638259,55.935566674817764
249,-3.1600882447629637,55.929330701211065
