candidate_id,centroid_lon,centroid_lat
0,-3.1780699109099575,55.95182513221468
1,-3.2928528023337935,55.939560040921684
2,-3.238162921021158,55.955436773216896
3,-3.169736906739617,55.92413511795633
4,-3.1189148723823323,55.95694851673949
5,-3.2069391256122586,55.94562622300277
6,-3.196216084203895,55.96395381335269
7,-3.333151920852169,55.97050950574629
8,-3.0538222240262227,55.89365507869277
9,-3.2144739193098255,55.92004027861215
10,-3.174663709975025,55.977790418036015
11,-3.185007414289558,55.9433741934246
12,-3.321949526950809,55.910130533902496
13,-3.0983543243719396,55.94288117988806
14,-3.301477375214767,55.978958803210524
15,-3.1681044404505627,55.971619373777024
16,-3.158867591032894,55.919477720021106
17,-3.206984652058214,55.95876784045058
18,-3.2211167313177027,55.94163794374017
19,-3.2092936503791045,55.90711077801617
20,-3.182176193976669,55.87179768691978
21,-3.180444129115574,55.961108637857706
22,-3.1921544006166482,55.95432305274754
23,-3.2721632034880264,55.94143534149088
24,-3.199589925732808,55.943868274156884
25,-3.2617552289606078,55.91718029482929
26,-3.2074037318382915,55.93736247391353
27,-3.174813725835717,55.9398462317446
28,-3.262787343850522,55.9607685217255
29,-3.246562750796686,55.94572501827115
30,-3.2093931142507532,55.97140362395166
31,-3.0623245788672886,55.94353650372745
32,-3.10405628806572,55.86825749333441
33,-3.2037503409658936,55.95225223349741
34,-3.193775459582953,55.939697668649025
35,-3.327494703874206,55.893684616868605
36,-3.1346097708844565,55.94894258091967
37,-3.186828229726853,55.946367763145645
38,-3.190577986746544,55.976303284442075
39,-3.2347440472786486,55.9632997716684
40,-3.07057392900257,55.93207101141995
41,-3.285255302101558,55.94578724085748
42,-3.3110178050091577,55.898446844582274
43,-3.209174023905481,55.92741941799411
44,-3.0955304214184887,55.94860779919468
45,-3.2327799177769747,55.927778687214804
46,-3.138549303173669,55.92194630114521
47,-3.1429605456958067,55.89985818405676
48,-3.162391305539026,55.967890731523326
49,-3.2185240509529267,55.959447731707904
50,-3.2234629308927394,55.9118467516325
51,-3.121699465275499,55.94430387579623
52,-3.059045960039552,55.87129572516575
53,-3.1333599766430256,55.95966383643294
54,-3.3075362670213355,55.96798484652775
55,-3.2923915459401867,55.92671461783003
56,-3.187345318209063,55.95914201839503
57,-3.2344691712635734,55.945208218405114
58,-3.182848701409643,55.930753047068784
59,-3.163545960224788,55.933651881416004
60,-3.328470109,55.98061637
61,-3.2139026538840523,55.951316195612854
62,-3.157012515326673,55.87673593702946
63,-3.2443568991988654,55.919879453049724
64,-3.1051741061958587,55.914412821629824
65,-3.176101194560932,55.92448339772855
66,-3.2517417615476907,55.93883445399168
67,-3.171899216910736,55.95449828072895
68,-3.1809165310428504,55.938392324267305
69,-3.1748835437906506,55.95802486580689
70,-3.187229167450611,55.963668491677886
71,-3.2196375748773893,55.94620811226153
72,-3.2833945374856723,55.93710706328675
73,-3.177151501330143,55.965153415490626
74,-3.2510264786034178,55.95843328521213
75,-3.212866277926144,55.933437535266705
76,-3.2261375259746328,55.954367424414066
77,-3.267131976703017,55.908717107638736
78,-3.1992929182351117,55.9373715921586
79,-3.1825220294767904,55.950188960178515
80,-3.2138312186224973,55.939436295149484
81,-3.244690414139512,55.97228369574818
82,-3.1911856438545687,55.93630821422549
83,-3.1802561236213,55.97956937765399
84,-3.323142853262773,55.94396721000893
85,-3.1918197399550055,55.94891951873484
86,-3.1953353382575007,55.9603272096085
87,-3.316639687878159,55.92930518169547
88,-3.290984560117577,55.95553423985351
89,-3.1652060244097124,55.912434064926686
90,-3.0789948024569984,55.8818811078521
91,-3.110973906132882,55.951964796260164
92,-3.1487608267946925,55.954337720139854
93,-3.221626459663966,55.97474136282193
94,-3.202743394793962,55.96303278468404
95,-3.172518786599037,55.96877493059724
96,-3.1993721835414077,55.946425600027624
97,-3.2658635057751955,55.92928204702275
98,-3.0878104137541307,55.91377623128495
99,-3.2286674593067093,55.93909993178867
