centroid_lon,centroid_lat,method,cluster_label_kmeans
-3.1810235231577546,55.93881102385058,kmeans_no_snap,0
-3.3169688839311102,55.926077492496304,kmeans_no_snap,1
-3.188221867738154,55.9598001033224,kmeans_no_snap,2
-3.0965371599454086,55.948923214251415,kmeans_no_snap,3
-3.300853126,55.97895949,kmeans_no_snap,4
-3.2077930784290043,55.937853729200484,kmeans_no_snap,5
-3.092748423729787,55.86781988027446,kmeans_no_snap,6
-3.2474612819349633,55.95951337037047,kmeans_no_snap,7
-3.2769481832678036,55.943789452456976,kmeans_no_snap,8
-3.173123896761484,55.970543417543574,kmeans_no_snap,9
-3.1645010224889165,55.92265082318881,kmeans_no_snap,10
-3.2439805736051284,55.94543789458497,kmeans_no_snap,11
-3.207793879701107,55.95843446812146,kmeans_no_snap,12
-3.1294428382495667,55.95799292921989,kmeans_no_snap,13
-3.187523707300008,55.947559652090575,kmeans_no_snap,14
-3.201261563642767,55.94344675398109,kmeans_no_snap,15
-3.218966409796592,55.92190741962838,kmeans_no_snap,16
-3.323782426036009,55.89533797959776,kmeans_no_snap,17
-3.3334348645401928,55.97025930086146,kmeans_no_snap,18
-3.1839075955572516,55.86852307654338,kmeans_no_snap,19
-3.280198506825764,55.92094811499844,kmeans_no_snap,20
-3.2101829074432784,55.97188846669449,kmeans_no_snap,21
-3.1719409228124356,55.97687640078394,kmeans_no_snap,22
-3.2213718712232318,55.941779520317624,kmeans_no_snap,23
-3.1020576401670725,55.912233604190725,kmeans_no_snap,24
-3.1771275863874844,55.96514468215571,kmeans_no_snap,25
-3.073969167,55.93092459,kmeans_no_snap,26
-3.1162388412458464,55.9558875084405,kmeans_no_snap,27
-3.0603491024121103,55.89322164004925,kmeans_no_snap,28
-3.190809613,55.95451345,kmeans_no_snap,29
-3.207575556703882,55.90306840526704,kmeans_no_snap,30
-3.1937772505698803,55.93969788433099,kmeans_no_snap,31
-3.1962126293953195,55.96394776684431,kmeans_no_snap,32
-3.170732719164102,55.95464591586873,kmeans_no_snap,33
-3.20189685284477,55.952226869026816,kmeans_no_snap,34
-3.1390038640010616,55.92106257090219,kmeans_no_snap,35
-3.2218426856184936,55.95939101589402,kmeans_no_snap,36
-3.123041520557971,55.94280703577145,kmeans_no_snap,37
-3.238933898116184,55.922656866282196,kmeans_no_snap,38
-3.2967159014467056,55.952433693534275,kmeans_no_snap,39
-3.1369599363839447,55.90178577681274,kmeans_no_snap,40
-3.15132492114769,55.9583102935007,kmeans_no_snap,41
-3.1895825028612106,55.976313536670375,kmeans_no_snap,42
-3.175942810448488,55.92542034510218,kmeans_no_snap,43
-3.2348196615788654,55.96404846694733,kmeans_no_snap,44
-3.321341581149546,55.90991165995098,kmeans_no_snap,45
-3.1778930613610266,55.95194749104412,kmeans_no_snap,46
-3.328470109,55.98061637,kmeans_no_snap,47
-3.2850178907583167,55.93899574058706,kmeans_no_snap,48
-3.209222102570139,55.94611520746436,kmeans_no_snap,49
-3.0584296108748164,55.944602104762204,kmeans_no_snap,50
-3.311919033827403,55.96343055509882,kmeans_no_snap,51
-3.185214157,55.9444398,kmeans_no_snap,52
-3.248988675264559,55.907450410582655,kmeans_no_snap,53
-3.210261849699696,55.92780691843357,kmeans_no_snap,54
-3.180804657809842,55.96143187357307,kmeans_no_snap,55
-3.1646518751050325,55.93525574867214,kmeans_no_snap,56
-3.2225526396277964,55.94671632842646,kmeans_no_snap,57
-3.1738162704935027,55.94120491413919,kmeans_no_snap,58
-3.161727470049699,55.96963018696482,kmeans_no_snap,59
-3.1952939600376484,55.93228186762249,kmeans_no_snap,60
-3.0967423672711756,55.9390072127586,kmeans_no_snap,61
-3.232123895418722,55.928109400183956,kmeans_no_snap,62
-3.1786651920722933,55.97864467233799,kmeans_no_snap,63
-3.231073463255169,55.95664291960488,kmeans_no_snap,64
-3.1748864900323994,55.958023645444285,kmeans_no_snap,65
-3.2516647512039727,55.938908953075845,kmeans_no_snap,66
-3.161899709663,55.8759894924368,kmeans_no_snap,67
-3.165921512668514,55.913494438149286,kmeans_no_snap,68
-3.2232290148346445,55.907813719253454,kmeans_no_snap,69
-3.076043296179482,55.878664326979255,kmeans_no_snap,70
-3.2084504723649423,55.91664700063466,kmeans_no_snap,71
-3.313382646906104,55.89851559122181,kmeans_no_snap,72
-3.264309523726973,55.96454587335686,kmeans_no_snap,73
-3.2374506593144017,55.94359904012194,kmeans_no_snap,74
-3.2972473713435484,55.92942507950182,kmeans_no_snap,75
-3.2367318062775277,55.97377723413053,kmeans_no_snap,76
-3.200193165708769,55.946056729183304,kmeans_no_snap,77
-3.2037902720267755,55.95993012831208,kmeans_no_snap,78
-3.2297463948022656,55.93794466320944,kmeans_no_snap,79
-3.119604140073122,55.95724724902112,kmeans_no_snap,80
-3.225052522104367,55.95547427726214,kmeans_no_snap,81
-3.2137844933281206,55.951056290509285,kmeans_no_snap,82
-3.187482375049451,55.96355343527207,kmeans_no_snap,83
-3.306437030785424,55.96914039568726,kmeans_no_snap,84
-3.179244826101248,55.93650539004263,kmeans_no_snap,85
-3.1287487392532274,55.95057059702505,kmeans_no_snap,86
-3.202201011010257,55.9643003902636,kmeans_no_snap,87
-3.267120131723066,55.910354801412595,kmeans_no_snap,88
-3.2121536831703623,55.93384766880987,kmeans_no_snap,89
-3.1754636585494733,55.938303878525936,kmeans_no_snap,90
-3.180467637613377,55.95021568859289,kmeans_no_snap,91
-3.2806863538970927,55.94692504855182,kmeans_no_snap,92
-3.2315414256163875,55.9460100629034,kmeans_no_snap,93
-3.2179528751023168,55.96040982145872,kmeans_no_snap,94
-3.2056304469763455,55.94776046442579,kmeans_no_snap,95
-3.199596046675204,55.93847493138444,kmeans_no_snap,96
-3.169874290647333,55.92366271931637,kmeans_no_snap,97
-3.2185387505961573,55.97709008095126,kmeans_no_snap,98
-3.2138581824519212,55.93945025010249,kmeans_no_snap,99
-3.214065400502703,55.909788560067675,kmeans_no_snap,100
-3.2510606140127463,55.94436931123934,kmeans_no_snap,101
-3.2461268328507633,55.91546807253793,kmeans_no_snap,102
-3.324805154944094,55.94521822111319,kmeans_no_snap,103
-3.0977651442624197,55.944137776897286,kmeans_no_snap,104
