centroid_lon,centroid_lat,method,cluster_label_kmeans
-3.177151501330143,55.965153415490626,kmeans_no_snap,53
-3.193774755594349,55.93969747304489,kmeans_no_snap,54
-3.1748835437906506,55.95802486580689,kmeans_no_snap,55
-3.327494703874206,55.893684616868605,kmeans_no_snap,56
-3.162148307081144,55.93376857966739,kmeans_no_snap,57
-3.2175541331413595,55.94574788519106,kmeans_no_snap,58
-3.076043296179482,55.878664326979255,kmeans_no_snap,59
-3.328470109,55.98061637,kmeans_no_snap,60
-3.2075642739213572,55.905879459057374,kmeans_no_snap,61
-3.118311513000342,55.943490569968304,kmeans_no_snap,62
-3.2971976577550235,55.929437105810884,kmeans_no_snap,63
-3.0567144576205028,55.943459797069146,kmeans_no_snap,64
-3.235126548188216,55.96414375121568,kmeans_no_snap,65
-3.186787700947437,55.946937525169766,kmeans_no_snap,66
-3.251495541163214,55.93884816384305,kmeans_no_snap,67
-3.1766884816356216,55.92546552504306,kmeans_no_snap,68
-3.14936588381029,55.95533340534826,kmeans_no_snap,69
-3.228622218128969,55.939118803008846,kmeans_no_snap,70
-3.1264499464424045,55.946254324179954,kmeans_no_snap,71
-3.219326553958674,55.9714739824643,kmeans_no_snap,72
-3.0968434088190007,55.94883627154518,kmeans_no_snap,73
-3.1817118747454725,55.87091936548239,kmeans_no_snap,74
-3.187315837738674,55.95915401530942,kmeans_no_snap,75
-3.290937635193825,55.95558590435089,kmeans_no_snap,76
-3.21284641209815,55.93348322405982,kmeans_no_snap,77
-3.2263881010926863,55.95594381174159,kmeans_no_snap,78
-3.213858780983113,55.951109832871026,kmeans_no_snap,79
-3.171899216910736,55.95449828072895,kmeans_no_snap,80
-3.3064050528410838,55.9691671331791,kmeans_no_snap,81
-3.246660831604413,55.91497663868212,kmeans_no_snap,82
-3.193021730009584,55.95296781288383,kmeans_no_snap,83
-3.1802488167625347,55.97959214357128,kmeans_no_snap,84
-3.1687414298043213,55.970505467596645,kmeans_no_snap,85
-3.1872451981231245,55.96367403815065,kmeans_no_snap,86
-3.203609353034951,55.960663173184074,kmeans_no_snap,87
-3.1575568977976443,55.908939637331194,kmeans_no_snap,88
-3.1812435476708742,55.939211468199986,kmeans_no_snap,89
-3.218954639439961,55.92178268732644,kmeans_no_snap,90
-3.184076654064866,55.95085773469003,kmeans_no_snap,91
-3.2486595411422527,55.97264697423782,kmeans_no_snap,92
-3.2022426594963083,55.964358588604476,kmeans_no_snap,93
-3.236582694951845,55.943966929128216,kmeans_no_snap,94
-3.316639687878159,55.92930518169547,kmeans_no_snap,95
-3.2104182997194566,55.92146694826107,kmeans_no_snap,96
-3.323041307235318,55.94397257011462,kmeans_no_snap,97
-3.1790633076751025,55.936468150537564,kmeans_no_snap,98
-3.19357378122504,55.93603858926866,kmeans_no_snap,99
-3.1873469407705066,55.929150410771044,kmeans_no_snap,100
-3.232858278671082,55.90899958192575,kmeans_no_snap,101
-3.158030012735356,55.91983720527973,kmeans_no_snap,102
-3.206790367065007,55.94419327658185,kmeans_no_snap,103
-3.180763285584972,55.94973333727007,kmeans_no_snap,104
-3.1324581542055365,55.952622519011484,kmeans_no_snap,105
-3.2138560213712353,55.93942665677413,kmeans_no_snap,106
-3.1228326848511734,55.878283899536726,kmeans_no_snap,107
-3.1958966564639315,55.95944817158603,kmeans_no_snap,108
-3.217975232471246,55.960463765355094,kmeans_no_snap,109
-3.0821946341814472,55.885423891987514,kmeans_no_snap,110
-3.200193165708769,55.946056729183304,kmeans_no_snap,111
-3.2607037309855103,55.91757493415901,kmeans_no_snap,112
-3.2786650217128197,55.94426591152561,kmeans_no_snap,113
-3.1331098399473953,55.93121391713861,kmeans_no_snap,114
-3.1660987532719997,55.97492946705716,kmeans_no_snap,115
-3.0668055499968836,55.94360616852548,kmeans_no_snap,116
-3.2509869080037035,55.95919638127162,kmeans_no_snap,117
-3.2632322061472725,55.963957271856984,kmeans_no_snap,118
-3.174808958631473,55.92282218624411,kmeans_no_snap,119
-3.0955243518962954,55.9385891643094,kmeans_no_snap,120
-3.2443190495352456,55.95259421943881,kmeans_no_snap,121
-3.2018831898514795,55.95225707538373,kmeans_no_snap,122
-3.1725090832580505,55.968770758118126,kmeans_no_snap,123
-3.242421005432449,55.9226456782526,kmeans_no_snap,124
-3.2874727909573886,55.92341401939428,kmeans_no_snap,125
-3.185463118233183,55.944389865297225,kmeans_no_snap,126
-3.205574119808577,55.94761909874914,kmeans_no_snap,127
-3.2260878319640645,55.95298445926744,kmeans_no_snap,128
-3.1738189501868996,55.94120671366237,kmeans_no_snap,129
-3.0588761104900763,55.871221084392864,kmeans_no_snap,130
-3.0846657193253577,55.94692413226692,kmeans_no_snap,131
-3.2001389316132975,55.97698316156784,kmeans_no_snap,132
-3.152999053416915,55.96751847539108,kmeans_no_snap,133
-3.209956865812129,55.91524861939402,kmeans_no_snap,134
-3.214780662035291,55.95756877839867,kmeans_no_snap,135
-3.175738177040138,55.93204202285719,kmeans_no_snap,136
-3.2032443725544613,55.9246933458811,kmeans_no_snap,137
-3.049441493809563,55.894371873780685,kmeans_no_snap,138
-3.218391035251508,55.97657413143342,kmeans_no_snap,139
-3.197624464972203,55.944362847566865,kmeans_no_snap,140
-3.237154315465811,55.955968027321184,kmeans_no_snap,141
-3.2700220895541627,55.93018069838752,kmeans_no_snap,142
-3.252393358836522,55.944108327990826,kmeans_no_snap,143
-3.087698496169242,55.91386429709988,kmeans_no_snap,144
-3.214992145121406,55.90929542834947,kmeans_no_snap,145
-3.1095740178190727,55.95177061364186,kmeans_no_snap,146
-3.2326243614435675,55.97471608569451,kmeans_no_snap,147
-3.196844864308297,55.94756894919263,kmeans_no_snap,148
-3.2224162726678878,55.94677628675101,kmeans_no_snap,149
