candidate_id,centroid_lon,centroid_lat,is_existing_station,original_candidate_id,snapped_station_id
0,-3.208406679893963,55.94838524871356,False,0,
1,-3.1204468514682957,55.956828196667686,False,1,
2,-3.3085074870022515,55.96815981638002,False,2,
3,-3.1734316838244627,55.956337367436056,False,3,
4,-3.319953649137682,55.900926228998294,False,4,
5,-3.1753845849070785,55.92347880784664,True,5,254.0
6,-3.247507906772484,55.954519079966246,False,6,
7,-3.2319290973730013,55.92821256313949,False,7,
8,-3.184170343979983,55.9429402668758,False,8,
9,-3.175086820920017,55.97782127017438,False,9,
10,-3.0834964488800662,55.87538323495789,False,10,
11,-3.0668709862479138,55.93784662843471,False,11,
12,-3.2077011763401337,55.95927649982505,False,12,
13,-3.210705392590715,55.93560314161413,False,13,
14,-3.3015224001561894,55.97929781703318,False,14,
15,-3.183585722132114,55.87259006184202,False,15,
16,-3.2687605325187916,55.913439988808,False,16,
17,-3.1885176522546956,55.96188989289723,False,17,
18,-3.220849290991147,55.94222270328656,False,18,
19,-3.251885230616035,55.93957990925538,False,19,
20,-3.2020142965020177,55.974971560574076,False,20,
21,-3.190692645143651,55.925386563339345,False,21,
22,-3.0994298254551262,55.94718408242387,False,22,
23,-3.1783372449458738,55.96323874668128,False,23,
24,-3.1930677898233997,55.95426025520245,False,24,
25,-3.1451273319895656,55.90046687063526,False,25,
26,-3.1399773290957853,55.92267466514005,False,26,
27,-3.204996965408306,55.92882891671194,False,27,
28,-3.0555732395886963,55.89389981884891,False,28,
29,-3.1802430613429187,55.95118124796959,False,29,
30,-3.3319812401526643,55.97234376670134,False,30,
31,-3.3027179109016487,55.929356080776444,False,31,
32,-3.2367291686196227,55.944178922121324,False,32,
33,-3.2353358447594482,55.96564411275141,False,33,
34,-3.1717915977368825,55.96945600981224,False,34,
35,-3.200327314752409,55.938209645148454,False,35,
36,-3.14019386258167,55.955264404091615,False,36,
37,-3.2727708177677206,55.94157430610858,False,37,
38,-3.187461522095789,55.94694768757904,False,38,
39,-3.2231804236556676,55.95630571688586,False,39,
40,-3.1814555307828614,55.93881223891257,False,40,
41,-3.240793839722368,55.918901834953694,False,41,
42,-3.112137370996313,55.94962327346775,False,42,
43,-3.174612161716002,55.94079299187185,False,43,
44,-3.202828408016671,55.95268989701956,False,44,
45,-3.2017291827128402,55.94506104860145,False,45,
46,-3.0973293809335547,55.91431070714805,False,46,
47,-3.198013422913797,55.96415624494846,False,47,
48,-3.1566227302113927,55.96712464018004,False,48,
49,-3.1519826786973293,55.87741794960391,False,49,
50,-3.1862476120746805,55.95653524179326,True,-1,2268.0
51,-3.058306836702485,55.94396074176487,True,-1,2265.0
52,-3.0667539162178628,55.94388031687606,True,-1,2263.0
53,-3.1735862970647304,55.96791807044289,True,-1,2259.0
54,-3.16739470303429,55.96901164826488,True,-1,1824.0
55,-3.215335840688084,55.94007146917616,True,-1,1823.0
56,-3.307442444578868,55.92738267693901,True,-1,1822.0
57,-3.2123542850940225,55.95159412232485,True,-1,1821.0
58,-3.3287835258168874,55.90841344459825,True,-1,1820.0
59,-3.320113285176247,55.9088228790413,True,-1,1819.0
60,-3.17572460948655,55.951089465236365,True,-1,1818.0
61,-3.2894811171216665,55.92668427748757,True,-1,1815.0
