candidate_id,centroid_lon,centroid_lat,is_existing_station,original_candidate_id,snapped_station_id
0,-3.176594315171942,55.92406433839848,False,0,
1,-3.212689227296981,55.950550059659435,False,1,
2,-3.1726285001999472,55.96849415946165,False,2,
3,-3.3086164773423974,55.969438762559605,False,3,
4,-3.1209715863398473,55.9569304057664,False,4,
5,-3.29896101002297,55.91932462335345,False,5,
6,-3.1854763506383277,55.944383174064775,False,6,
7,-3.075789575413694,55.87858561798923,False,7,
8,-3.2309436964301583,55.92751176771076,False,8,
9,-3.2481595915119166,55.95716293475913,False,9,
10,-3.1911459940975937,55.96232743164768,False,10,
11,-3.062348567074813,55.943983694077936,False,11,
12,-3.209368687067488,55.93685498385655,False,12,
13,-3.1948653918555965,55.95349272684921,False,13,
14,-3.163758004125324,55.87592901960442,False,14,
15,-3.2213509565346476,55.941771930599764,False,15,
16,-3.1767423770899295,55.97771169292923,False,16,
17,-3.251830010258262,55.93849058975801,False,17,
18,-3.203821638965928,55.960667986173405,False,18,
19,-3.322663620976435,55.9100999064007,False,19,
20,-3.1810687711095906,55.94939192431152,False,20,
21,-3.195154462024094,55.97605948715101,False,21,
22,-3.1392530231136737,55.92102151180023,False,22,
23,-3.1912172699601307,55.9253745828672,False,23,
24,-3.198075501125815,55.94415046566015,False,24,
25,-3.1793431359637685,55.934402534781434,False,25,
26,-3.174611444651093,55.940792318273495,False,26,
27,-3.231385656530998,55.96563764173353,False,27,
28,-3.100264056,55.94957816,False,28,
29,-3.172239974576878,55.9570619906689,False,29,
30,-3.328470109,55.98061637,False,30,
31,-3.3015247099114537,55.97930553005336,False,31,
32,-3.269750788652821,55.910549884501016,False,32,
33,-3.2367671506467635,55.94411780964628,False,33,
34,-3.206190742369623,55.974292840004175,False,34,
35,-3.319787096695483,55.89577507407968,False,35,
36,-3.199463251021275,55.93839213635259,False,36,
37,-3.1800741576298943,55.96147957825832,False,37,
38,-3.20908723741684,55.92701238734145,False,38,
39,-3.2300156426690716,55.90857425497437,False,39,
40,-3.1350273733301477,55.95930945672504,False,40,
41,-3.3327081163190098,55.97063397943384,False,41,
42,-3.268715915342414,55.94241019980638,False,42,
43,-3.1444492576396876,55.896270780330816,False,43,
44,-3.3144628173501074,55.93517121918914,False,44,
45,-3.068736108135089,55.93246401851087,False,45,
46,-3.202763486374509,55.952668037534124,False,46,
47,-3.1124800510097472,55.94780132840084,False,47,
48,-3.1572692202538466,55.96707007230458,False,48,
49,-3.211170768588325,55.947341275380204,False,49,
50,-3.2260204088264772,55.958797334727656,False,50,
51,-3.0512941833667164,55.89417546201678,False,51,
52,-3.181511638764264,55.9397849678785,False,52,
53,-3.177585007508525,55.964971745412164,False,53,
54,-3.244977108646163,55.953492340939924,False,54,
55,-3.1419178195576647,55.93306750096781,False,55,
56,-3.2420198346270195,55.922696210208166,False,56,
57,-3.2069103350189234,55.94471706742523,False,57,
58,-3.0899063964825553,55.912085371260574,False,58,
59,-3.18400111809997,55.9730823388519,False,59,
60,-3.2112740641003112,55.95905491369737,False,60,
61,-3.180979433900613,55.87067625756456,False,61,
62,-3.1427214407738053,55.95033808954305,False,62,
63,-3.187255117436713,55.94703167034633,False,63,
64,-3.1657885018883634,55.97515151876667,False,64,
65,-3.2937914347429165,55.927906526518925,False,65,
66,-3.0971521591878353,55.866517750573465,False,66,
67,-3.231811963252864,55.979110958729656,False,67,
68,-3.185727450381961,55.95947344545105,False,68,
69,-3.248570526953657,55.93094382863564,False,69,
70,-3.303986241030708,55.949803412219886,False,70,
71,-3.0975608668099137,55.94385255999807,False,71,
72,-3.279885625027011,55.95874127728987,False,72,
73,-3.1969789515627847,55.964396412633484,False,73,
74,-3.1862043845644843,55.96400037496852,False,74,
75,-3.2163198544578484,55.94103718396033,False,75,
76,-3.2288345142838,55.93909464747909,False,76,
77,-3.2598356587313964,55.91680678512455,False,77,
78,-3.217496588612082,55.9449529016576,False,78,
79,-3.2503706797989316,55.944822703670546,False,79,
80,-3.2165727655287597,55.95631604611807,False,80,
81,-3.111746397563535,55.95179102911846,False,81,
82,-3.192600587908598,55.948892990457075,False,82,
83,-3.1964001101291983,55.95769698340847,False,83,
84,-3.2008387741303883,55.945840920034044,False,84,
85,-3.1853370880907024,55.942635482742574,False,85,
86,-3.1909395589572527,55.95477020830982,False,86,
87,-3.178250103558087,55.9515990174936,False,87,
88,-3.277451539667968,55.94076149651365,False,88,
89,-3.202045328545698,55.92979193888452,False,89,
90,-3.2249052669555747,55.95332268731564,False,90,
91,-3.1839113606264364,55.95128993789081,False,91,
92,-3.3091723521655085,55.89637057193638,False,92,
93,-3.23598657203856,55.96459935252494,False,93,
94,-3.213075984761659,55.933416999987166,False,94,
95,-3.1182644328007414,55.88342733358089,False,95,
96,-3.187666428,55.93837779,False,96,
97,-3.153659088026548,55.91070050435705,False,97,
98,-3.0577906110505566,55.870663403639085,False,98,
99,-3.1588800155552406,55.92991648154559,False,99,
100,-3.2018775587568804,55.90161315144682,False,100,
101,-3.0835600277723665,55.88600212241931,False,101,
102,-3.3250657605733345,55.94312779320198,False,102,
103,-3.181709872258703,55.942676456490666,False,103,
104,-3.202158101368789,55.93745777952322,False,104,
105,-3.1565531596079444,55.97280740868767,False,105,
106,-3.2020933972637837,55.96290869110907,False,106,
107,-3.248385837718544,55.97376948357879,False,107,
108,-3.2219038435629725,55.961052493198764,False,108,
109,-3.0511603517373715,55.94180881045347,False,109,
110,-3.2197310224482356,55.94748716049334,False,110,
111,-3.2068323148739446,55.94657587456853,False,111,
112,-3.189272722,55.9268633,False,112,
113,-3.174336553602152,55.978085094126925,False,113,
114,-3.2642991314548224,55.92877774021976,False,114,
115,-3.125681412508699,55.930911793851685,False,115,
116,-3.2068253398333333,55.95059577500001,False,116,
