candidate_id,centroid_lon,centroid_lat,is_existing_station,original_candidate_id,snapped_station_id
0,-3.206240339959922,55.9743475594184,False,0,
1,-3.1993488323161885,55.94484510729451,False,1,
2,-3.120469843132444,55.95684354814645,False,2,
3,-3.27242886678194,55.94147431260722,False,3,
4,-3.3327068251089345,55.97063421036702,False,4,
5,-3.1753845849070785,55.92347880784664,True,5,254.0
6,-3.1761801702076298,55.96517649040763,True,6,358.0
7,-3.318431191137084,55.895678375448135,False,7,
8,-3.097960391370879,55.914064711984345,False,8,
9,-3.18204711510421,55.93966238744716,False,9,
10,-3.2367383150794096,55.94417441527256,False,10,
11,-3.193713268848269,55.95311569874698,False,11,
12,-3.18302137254061,55.87193722429905,False,12,
13,-3.262240637504543,55.91988023777431,False,13,
14,-3.224884991094901,55.95942482991492,False,14,
15,-3.2017182724997335,55.92992566219906,False,15,
16,-3.1909405948745553,55.962528270391665,False,16,
17,-3.1740587259940116,55.97112995474491,False,17,
18,-3.0739897816662007,55.87928671268982,False,18,
19,-3.062685056339388,55.943698371528114,False,19,
20,-3.3085970120846473,55.968338787913765,False,20,
21,-3.245197238233312,55.955121402203496,False,21,
22,-3.2091522248971955,55.958760694702896,False,22,
23,-3.2205930809263,55.941369725590896,False,23,
24,-3.3015224001561894,55.97929781703318,False,24,
25,-3.17821579028807,55.95174880136447,False,25,
26,-3.0968005154223848,55.94195687634837,False,26,
27,-3.186735965355027,55.94645657562018,False,27,
28,-3.200157423277636,55.9381513796818,False,28,
29,-3.2914653491579213,55.92679026348475,False,29,
30,-3.13867718020928,55.92159856059526,False,30,
31,-3.175636234501696,55.97801282095276,False,31,
32,-3.1118555625626234,55.951788663027926,False,32,
33,-3.2065604422601104,55.9453394330627,False,33,
34,-3.1906829819951854,55.92544120890283,False,34,
35,-3.208882106075602,55.94917237125967,False,35,
36,-3.242961670842453,55.92199016817371,False,36,
37,-3.322500872643264,55.91032224917317,False,37,
38,-3.1385852893101296,55.95825615863003,False,38,
39,-3.2087859198778586,55.92756148519845,False,39,
40,-3.1747489742571275,55.95795824541609,False,40,
41,-3.209133954937874,55.93725320558875,False,41,
42,-3.144866811872477,55.900361820740805,False,42,
43,-3.2518001762949047,55.937435272778984,False,43,
44,-3.235346881102798,55.96561359784593,False,44,
45,-3.0555905217027344,55.893942638484205,False,45,
46,-3.231637610367887,55.92778661585692,False,46,
47,-3.1209611415792198,55.87826963007873,False,47,
48,-3.0687238638234944,55.93230706369163,False,48,
49,-3.2251655775037564,55.952429463531786,False,49,
50,-3.2303749922332337,55.90783867280881,False,50,
51,-3.174612161716002,55.94079299187185,False,51,
52,-3.180985762469163,55.96085174106396,True,52,1769.0
53,-3.1564852647495254,55.966764295696414,False,53,
54,-3.1949397977229714,55.97592865121411,False,54,
55,-3.184170343979983,55.9429402668758,False,55,
56,-3.1969863290823266,55.964392715288334,False,56,
57,-3.0973251776953346,55.86655749663167,False,57,
58,-3.3222884833930246,55.944239440159734,False,58,
59,-3.20282947293194,55.95268999227903,False,59,
60,-3.1550911260634544,55.8775681375346,False,60,
61,-3.2715726448538858,55.90984193621862,False,61,
62,-3.100264056,55.94957816,False,62,
63,-3.1427140411516428,55.950646348058456,False,63,
64,-3.2179720762626984,55.955260762908246,False,64,
65,-3.2289951971999398,55.93899459463868,False,65,
66,-3.328470109,55.98061637,False,66,
67,-3.1653584875929024,55.97506058005239,False,67,
68,-3.316533123346322,55.929077679895364,False,68,
69,-3.1801663476151134,55.93650603148236,True,69,1727.0
70,-3.274116104098436,55.96120199088415,False,70,
71,-3.171874017934981,55.95448194829524,False,71,
72,-3.21818468327956,55.94556945067266,True,72,1102.0
73,-3.1828172995956288,55.95031791793213,False,73,
74,-3.2535991668626116,55.949623697410274,False,74,
75,-3.193662082975338,55.94834062975409,False,75,
76,-3.2035991747933856,55.961219783494634,False,76,
77,-3.186149737524455,55.96155584494951,False,77,
78,-3.1727555827038056,55.968436792958464,False,78,
79,-3.1963873659276336,55.95771379185244,False,79,
80,-3.11249255490525,55.94770629144999,False,80,
81,-3.213076846581978,55.93341638811447,False,81,
82,-3.1539257847642608,55.93040177598955,False,82,
83,-3.191211891731049,55.95530830664074,False,83,
