candidate_id,centroid_lon,centroid_lat,is_existing_station,original_candidate_id,snapped_station_id
0,-3.2028315273148946,55.952690251688416,False,0,
1,-3.120469843132444,55.95684354814645,False,1,
2,-3.3327068251089345,55.97063421036702,False,2,
3,-3.1753845849070785,55.92347880784664,True,3,254.0
4,-3.17778727509609,55.964960158554916,False,4,
5,-3.2606249528485356,55.917284522333155,False,5,
6,-3.2021579464850563,55.93745770077731,False,6,
7,-3.2367383150794096,55.94417441527256,False,7,
8,-3.0511640069609323,55.89425764577047,False,8,
9,-3.1872497498216563,55.94707346239408,False,9,
10,-3.31982731421465,55.895540804133105,False,10,
11,-3.235026189,55.96229848,False,11,
12,-3.068669421321797,55.93243058878765,False,12,
13,-3.1859230745315044,55.972060094130356,False,13,
14,-3.3015224001561894,55.97929781703318,False,14,
15,-3.276109014791582,55.9403751108611,False,15,
16,-3.145519635124064,55.877879991557734,False,16,
17,-3.2213509749344995,55.94177193458607,False,17,
18,-3.1815165000375383,55.93978368817782,False,18,
19,-3.1909712366825214,55.92567341624365,False,19,
20,-3.191211891731049,55.95530830664074,False,20,
21,-3.20018427470889,55.94602405624354,False,21,
22,-3.100264056,55.94957816,False,22,
23,-3.1969869890934413,55.964390290794846,False,23,
24,-3.230831179021372,55.927583653079665,False,24,
25,-3.174126319457628,55.97761715254634,True,25,250.0
26,-3.1742025764,55.954210398,False,26,
27,-3.2012569622719216,55.9303985478172,False,27,
28,-3.2427210159648236,55.95742556864775,False,28,
29,-3.139409942790807,55.921020681508814,False,29,
30,-3.206210947039971,55.974341179292594,False,30,
31,-3.1355479215383846,55.958805803475585,False,31,
32,-3.169204219114864,55.97085762126252,False,32,
33,-3.3180559195573975,55.92492549832889,False,33,
34,-3.2128703300742467,55.95048645033316,False,34,
35,-3.2030485106079913,55.96289259772604,False,35,
36,-3.097949912048472,55.866731603006336,False,36,
37,-3.2080701822277438,55.95856558589723,True,37,258.0
38,-3.322640779241294,55.91010086213877,False,38,
39,-3.1857452062743086,55.96347483330383,False,39,
40,-3.187815985427577,55.88414912179872,False,40,
41,-3.1124652470470933,55.94773702320355,False,41,
42,-3.244977108646163,55.953492340939924,False,42,
43,-3.309995277643885,55.96398362080369,False,43,
44,-3.164902152657903,55.899321275143585,False,44,
45,-3.251752983558959,55.9380964840777,False,45,
46,-3.075759994956847,55.87862292733906,False,46,
47,-3.195138099464274,55.97605108900057,False,47,
48,-3.1906228163215142,55.86986411292948,False,48,
49,-3.177868716749263,55.95193692320771,False,49,
50,-3.17387461285522,55.941192047776966,False,50,
51,-3.2807931702155884,55.9194442687423,False,51,
52,-3.0941381615926273,55.91345933214727,False,52,
53,-3.2305291949574504,55.908641577891785,False,53,
54,-3.2093935404120164,55.93681282029792,False,54,
55,-3.20939171515323,55.92740694228499,False,55,
56,-3.058306836702485,55.94396074176487,True,56,2265.0
57,-3.2463886972195275,55.97266432372062,False,57,
58,-3.1855320659158606,55.9427415520623,False,58,
59,-3.248347848967231,55.92322904204753,False,59,
60,-3.224637479510571,55.95418005518569,False,60,
61,-3.1948466436781997,55.95349991576485,False,61,
62,-3.142498031815727,55.95057605523679,False,62,
63,-3.2892843680376536,55.9237019053261,False,63,
64,-3.191200475594771,55.96242546712418,False,64,
65,-3.2621579362403295,55.90853847639943,False,65,
66,-3.328470109,55.98061637,False,66,
67,-3.139808860057363,55.899159089435514,False,67,
68,-3.1747718937336225,55.957949228940855,False,68,
69,-3.1576922305515622,55.96720435375674,False,69,
70,-3.2260204088264772,55.958797334727656,False,70,
71,-3.206715098894382,55.94243720625086,False,71,
72,-3.092888042464286,55.93759743572741,False,72,
73,-3.1748850642400175,55.96729658378149,False,73,
74,-3.227380325334585,55.939910241753736,False,74,
75,-3.326400531379653,55.94299085014671,False,75,
76,-3.2178736625999926,55.94478457811864,False,76,
77,-3.1994632021765685,55.93839209997491,False,77,
78,-3.2056673222146377,55.9479562142196,False,78,
79,-3.1801663476151134,55.93650603148236,True,79,1727.0
80,-3.1806313482204955,55.94992612224526,False,80,
81,-3.213076846581978,55.93341638811447,False,81,
82,-3.254996586967863,55.95156885275306,False,82,
83,-3.1871977585476543,55.95995414501485,True,83,1730.0
84,-3.141340523828658,55.932344471179846,False,84,
85,-3.058117345307964,55.87171949177881,False,85,
