candidate_id,centroid_lon,centroid_lat,is_existing_station,original_candidate_id,snapped_station_id
0,-3.206195997539803,55.97429454566949,False,0,
1,-3.200157447811347,55.93815144487511,False,1,
2,-3.1121016904905723,55.9498378146831,False,2,
3,-3.3327081163190098,55.97063397943384,False,3,
4,-3.1911459940975937,55.96232743164768,False,4,
5,-3.272782552083878,55.941609442333245,False,5,
6,-3.1765914264624526,55.924064089719586,False,6,
7,-3.2464276983955567,55.95767491624042,False,7,
8,-3.1872111424784104,55.94702562731052,False,8,
9,-3.3090875003681353,55.896390569588284,False,9,
10,-3.074563422168995,55.87954226630916,False,10,
11,-3.1760056918886956,55.978130994877304,False,11,
12,-3.2312442152615897,55.92766203837748,False,12,
13,-3.3015247099114537,55.97930553005336,False,13,
14,-3.218417652176866,55.94599497465021,False,14,
15,-3.120970348706885,55.9569293603766,False,15,
16,-3.0680721120895336,55.93298714561044,False,16,
17,-3.174611444651093,55.940792318273495,False,17,
18,-3.1788805787631915,55.872543831229024,False,18,
19,-3.202739468924881,55.952669591365094,False,19,
20,-3.1775365238975946,55.96495424271204,False,20,
21,-3.207157881614941,55.94579498807889,False,21,
22,-3.2367671506467635,55.94411780964628,False,22,
23,-3.228189034742251,55.908187801953744,False,23,
24,-3.1905157755763875,55.9259940425143,False,24,
25,-3.2078490305781915,55.92755211009115,False,25,
26,-3.260890942531253,55.91426706209722,False,26,
27,-3.1557224861054647,55.90939061312478,False,27,
28,-3.208928548131509,55.95877616519893,False,28,
29,-3.1934050552443902,55.953850117050756,False,29,
30,-3.178250103558087,55.9515990174936,False,30,
31,-3.322674819465409,55.9106233091472,False,31,
32,-3.2213509565346476,55.941771930599764,False,32,
33,-3.183832768757887,55.94265247583156,False,33,
34,-3.294901643120048,55.92752141556665,False,34,
35,-3.1725432863966145,55.96888760196532,False,35,
36,-3.2525437722691315,55.936536678521854,False,36,
37,-3.200430262020881,55.963139361073736,False,37,
38,-3.1728019140518207,55.95688396016648,False,38,
39,-3.2345596323595216,55.96501997073633,False,39,
40,-3.308711635103493,55.96872207668403,False,40,
41,-3.1470495168555717,55.96010538676759,False,41,
42,-3.100264056,55.94957816,False,42,
43,-3.1253590268465383,55.9312435341428,False,43,
44,-3.1392530231136737,55.92102151180023,False,44,
45,-3.199672772125569,55.94512736015917,False,45,
46,-3.22489365984478,55.95941459629118,False,46,
47,-3.1800481941658005,55.9614809090792,False,47,
48,-3.213075984761659,55.933416999987166,False,48,
49,-3.059332881677828,55.94226867412107,False,49,
50,-3.156853871986465,55.968580527328776,False,50,
51,-3.2421146899385946,55.92198989625132,False,51,
52,-3.328470109,55.98061637,False,52,
