poi_id,category,inflow,outflow,demand,inflow_per_hour,outflow_per_hour,demand_per_hour,demand_ratio
873,hospital,0.66267405268236,0.66267405268236,0.66267405268236,0.1470643059798986,0.1470643059798986,0.1470643059798986,0.22192555357251798
874,hospital,0.778415031596167,0.6723148356893136,0.778415031596167,0.12770623041846146,0.1717158717259959,0.1717158717259959,0.2205968085863732
875,hospital,0.019987313052642265,0.011023306375732445,0.019987313052642265,0.003625190605641196,0.0023718099456629736,0.003625190605641196,0.18137458476343732
876,hospital,0.005888547317366195,0.005888547317366195,0.005888547317366195,0.0013068191231463727,0.0013068191231463727,0.0013068191231463727,0.2219255535351554
877,hospital,0.07318431221872022,0.08850807440488132,0.08850807440488132,0.012056110743223103,0.01944372159778899,0.01944372159778899,0.2196830258516726
878,hospital,0.0021312622818031174,0.0021312622818031174,0.0021312622818031174,0.0004729815616981234,0.0004729815616981234,0.0004729815616981234,0.2219255534687359
879,hospital,1.1211249597279238,0.9415670723569121,1.1211249597279238,0.20378834670580825,0.2304890228362006,0.2304890228362006,0.20558727270859298
880,hospital,0.0049483561872290934,0.0049483561872290934,0.0049483561872290934,0.0010981666861264346,0.0010981666861264346,0.0010981666861264346,0.22192555352799773
881,hospital,0.007023056375619977,0.007023056375619977,0.007023056375619977,0.0015585956739328128,0.0015585956739328128,0.0015585956739328128,0.22192555354125268
882,hospital,2.3870999437415743,3.9498343703559247,3.9498343703559247,0.47684243046725233,0.9037627496162066,0.9037627496162066,0.22881029047669627
883,hospital,0.001664046729547248,0.001664046729547248,0.001664046729547248,0.00036929449162588556,0.00036929449162588556,0.00036929449162588556,0.22192555343949819
884,hospital,0.005411435003907182,0.005411435003907182,0.005411435003907182,0.0012009357088654882,0.0012009357088654882,0.0012009357088654882,0.22192555353181903
