poi_id,inflow,outflow,demand,category,lat,lon
480,0.01163855901003769,0.01163855901003769,0.01163855901003769,residential,55.9740073925,-3.2895118642499996
481,0.004419218614714863,0.004419218614714863,0.004419218614714863,residential,55.87993943,-3.080615819
482,0.008952238411535467,0.008952238411535467,0.008952238411535467,residential,55.878728075,-3.081148044
483,0.011278167203736,0.011278167203736,0.011278167203736,residential,55.86469961125,-3.06617650425
484,0.001926840543470801,0.001926840543470801,0.001926840543470801,residential,55.97225654,-3.162214934
485,0.011507017752595,0.011507017752595,0.011507017752595,residential,55.88747399499999,-3.19748110575
486,0.0208942025986055,0.0208942025986055,0.0208942025986055,residential,55.89500797125,-3.20308606725
487,0.007110855705542046,0.007110855705542046,0.007110855705542046,residential,55.88595930666667,-3.182469068333333
488,0.0151430389425956,0.0151430389425956,0.0151430389425956,residential,55.88559857,-3.1932537539999997
489,0.005340841369501791,0.005340841369501791,0.005340841369501791,residential,55.883885945,-3.183202099
490,0.006219994603814225,0.006219994603814225,0.006219994603814225,residential,55.885189915,-3.1894753409999996
491,0.00847703775656694,0.00847703775656694,0.00847703775656694,residential,55.88472233000001,-3.187116054
492,0.0027773490492937025,0.0027773490492937025,0.0027773490492937025,residential,55.88396304,-3.178313514
493,0.0078537296805134,0.0078537296805134,0.0078537296805134,residential,55.882476274999995,-3.177912077
494,0.0974078584277313,0.0974078584277313,0.0974078584277313,residential,55.9682041345,-3.1778181845499995
495,0.012900725701250301,0.012900725701250301,0.012900725701250301,residential,55.86776049714286,-3.1303066278571423
496,0.006141479892622755,0.006141479892622755,0.006141479892622755,residential,55.86647714,-3.1355083765
497,0.008375921015576063,0.008375921015576063,0.008375921015576063,residential,55.86528796666667,-3.133552762333333
498,0.002153766132069356,0.002153766132069356,0.002153766132069356,residential,55.87053067,-3.13895891
499,0.25744166801169766,0.1914863204187435,0.25744166801169766,residential,55.967666475,-3.1751021505
500,0.008171799358254442,0.008171799358254442,0.008171799358254442,residential,55.97017622333334,-3.1805843683333332
501,0.0025891445102666976,0.0025891445102666976,0.0025891445102666976,residential,55.89213254,-3.156333906
502,0.0059704643523646565,0.0059704643523646565,0.0059704643523646565,residential,55.89441042,-3.1580257119999997
503,0.021400805707093,0.021400805707093,0.021400805707093,residential,55.89404848,-3.1624350872
504,1.8399487219108048,1.1334736628986883,1.8399487219108048,residential,55.971026011428556,-3.1734124264285706
505,0.0024282349000078565,0.002426753193368984,0.0024282349000078565,residential,55.96620976153846,-3.1915609599230765
506,0.00789787750457001,0.00789787750457001,0.00789787750457001,residential,55.968474677500005,-3.187992703
507,0.0024291317059003453,0.0024291317059003453,0.0024291317059003453,residential,55.96953775,-3.19001115
508,0.06784557553029,0.06784557553029,0.06784557553029,residential,55.927690368499995,-3.2768231098
509,0.005136927515489008,0.005136927515489008,0.005136927515489008,residential,55.97149496,-3.1785278555
510,0.017673823008361855,0.017673823008361855,0.017673823008361855,residential,55.94071795461538,-3.2970224126923076
511,0.0023014981642488328,0.0023014981642488328,0.0023014981642488328,residential,55.9595756,-3.172035831
512,2.7211819352487714,2.813809772205164,2.813809772205164,residential,55.945968259999994,-3.2049447962000004
513,1.8009936112631668,1.5870562757033124,1.8009936112631668,residential,55.954210398,-3.1742025764
