poi_id,category,inflow,outflow,demand,inflow_per_hour,outflow_per_hour,demand_per_hour,demand_ratio
404,residential,0.026329232756991464,0.026329232756991464,0.026329232756991464,0.005843129554743759,0.005843129554743759,0.005843129554743759,0.22192555356442162
405,residential,0.0010817349576165412,0.0010817349576165412,0.0010817349576165412,0.00024006462928811528,0.00024006462928811528,0.00024006462928811528,0.22192555336765685
406,residential,0.005216103358254853,0.005216103358254853,0.005216103358254853,0.0011575866252738745,0.0011575866252738745,0.0011575866252738745,0.22192555353029692
407,residential,0.003313044297648852,0.003313044297648852,0.003313044297648852,0.0007352491897671163,0.0007352491897671163,0.0007352491897671163,0.2219255535058709
408,residential,0.0455381855235801,0.0455381855235801,0.0455381855235801,0.01010608703102346,0.01010608703102346,0.01010608703102346,0.22192555356797228
409,residential,0.0026893357929152753,0.0026893357929152753,0.0026893357929152753,0.0005968323345858622,0.0005968323345858622,0.0005968323345858622,0.22192555349027746
410,residential,0.0552140519728408,0.0552140519728408,0.0552140519728408,0.012253409049072598,0.012253409049072598,0.012253409049072598,0.22192555356882687
411,residential,0.0227832569701618,0.0227832569701618,0.0227832569701618,0.005056186915295614,0.005056186915295614,0.005056186915295614,0.2219255535631077
412,residential,0.011898689471651359,0.011898689471651359,0.011898689471651359,0.0026406232477875105,0.0026406232477875105,0.0026406232477875105,0.22192555355418533
413,residential,0.0032382223213419693,0.0032382223213419693,0.0032382223213419693,0.0007186442812557338,0.0007186442812557338,0.0007186442812557338,0.22192555350430387
414,residential,0.0011686944331279505,0.0011686944331279505,0.0011686944331279505,0.00025936315902940296,0.00025936315902940296,0.00025936315902940296,0.22192555338293626
415,residential,3.454902669241488,3.79532711879781,3.79532711879781,0.7666349988116089,0.8722617278825274,0.8722617278825274,0.22982517727183185
416,residential,0.8655737604557112,0.9505181822709661,0.9505181822709661,0.1920376642218097,0.21843922541584065,0.21843922541584065,0.22981067536627084
417,residential,0.011827177922934638,0.011827177922934638,0.011827177922934638,0.0026247530077519207,0.0026247530077519207,0.0026247530077519207,0.2219255535540911
418,residential,0.01190956185896096,0.01190956185896096,0.01190956185896096,0.0026430361083599825,0.0026430361083599825,0.0026430361083599825,0.2219255535542133
419,residential,0.002125338890440065,0.002125338890440065,0.002125338890440065,0.0004716670097908234,0.0004716670097908234,0.0004716670097908234,0.22192555346843354
420,residential,0.020183215428498304,0.020183215428498304,0.020183215428498304,0.004479171256849625,0.004479171256849625,0.004479171256849625,0.22192555356185703
421,residential,1.8256692110457318,1.8415927227892466,1.8415927227892466,0.39442988466024664,0.40047372027159395,0.40047372027159395,0.21746052496603344
422,residential,0.0010510905912860602,0.0010510905912860602,0.0010510905912860602,0.00023326386132640212,0.00023326386132640212,0.00023326386132640212,0.2219255533617392
423,residential,0.005679411733282706,0.005679411733282706,0.005679411733282706,0.0012604065928769417,0.0012604065928769417,0.0012604065928769417,0.22192555353378118
424,residential,0.0015095362060782774,0.0015095362060782774,0.0015095362060782774,0.0003350046581721421,0.0003350046581721421,0.0003350046581721421,0.22192555342580816
425,residential,0.1687436859252736,0.1687436859252736,0.1687436859252736,0.0374485359108895,0.0374485359108895,0.0374485359108895,0.22192555357153493
426,residential,0.0022694038578659655,0.0022694038578659655,0.0022694038578659655,0.000503638707437274,0.000503638707437274,0.000503638707437274,0.22192555347506335
427,residential,0.033710096594273105,0.033710096594273105,0.033710096594273105,0.007481131847678272,0.007481131847678272,0.007481131847678272,0.2219255535662657
