candidate_id,centroid_lon,centroid_lat,is_existing_station,original_candidate_id,snapped_station_id,method
0,-3.1810235231577546,55.93881102385058,False,0,,kmeans_no_snap
1,-3.2913680512722387,55.94213948647253,False,1,,kmeans_no_snap
2,-3.1960507476783504,55.9593913366335,False,2,,kmeans_no_snap
3,-3.0977116758603227,55.94398650800523,False,3,,kmeans_no_snap
4,-3.218345727106144,55.94009204748419,False,4,,kmeans_no_snap
5,-3.306437030785424,55.96914039568726,False,5,,kmeans_no_snap
6,-3.1719409228124356,55.97687640078394,False,6,,kmeans_no_snap
7,-3.148706577082718,55.878417613344496,False,7,,kmeans_no_snap
8,-3.2348173377044236,55.96405426594136,False,8,,kmeans_no_snap
9,-3.321341581149546,55.90991165995098,False,9,,kmeans_no_snap
10,-3.232040214504369,55.92529527679808,False,10,,kmeans_no_snap
11,-3.11637857528938,55.95200683751248,False,11,,kmeans_no_snap
12,-3.204943450201366,55.94548914958307,False,12,,kmeans_no_snap
13,-3.177179599732302,55.96515442939542,False,13,,kmeans_no_snap
14,-3.183773956044142,55.951364061950486,False,14,,kmeans_no_snap
15,-3.1748183595736834,55.92282899746815,False,15,,kmeans_no_snap
16,-3.076004190916638,55.87864287321575,False,16,,kmeans_no_snap
17,-3.2179528751023168,55.96040982145872,False,17,,kmeans_no_snap
18,-3.2695123425505273,55.94159103798008,False,18,,kmeans_no_snap
19,-3.2193131919663047,55.907044656957616,False,19,,kmeans_no_snap
20,-3.198763443819871,55.93532370964813,True,20,1768.0,kmeans_no_snap
21,-3.0706745441350614,55.93249131845819,False,21,,kmeans_no_snap
22,-3.333151920852169,55.97050950574629,False,22,,kmeans_no_snap
23,-3.2102477197268007,55.971915111380966,False,23,,kmeans_no_snap
24,-3.2465144708913365,55.9207405950685,False,24,,kmeans_no_snap
25,-3.2332168889907216,55.953138057561794,False,25,,kmeans_no_snap
26,-3.205691846387309,55.95224719879591,False,26,,kmeans_no_snap
27,-3.139017828989263,55.92106254899314,False,27,,kmeans_no_snap
28,-3.1748864900323994,55.958023645444285,False,28,,kmeans_no_snap
29,-3.2470498511267243,55.949056120122435,False,29,,kmeans_no_snap
30,-3.204830814926768,55.93250700907248,False,30,,kmeans_no_snap
31,-3.302102416,55.97965611,False,31,,kmeans_no_snap
32,-3.1872476829870826,55.94697969159933,False,32,,kmeans_no_snap
33,-3.129506108138817,55.95811738076201,False,33,,kmeans_no_snap
34,-3.1710238281259016,55.96812908348047,False,34,,kmeans_no_snap
35,-3.189426569994656,55.976318686584314,False,35,,kmeans_no_snap
36,-3.191802303,55.95246469,False,36,,kmeans_no_snap
37,-3.323849962564584,55.89528341181479,False,37,,kmeans_no_snap
38,-3.265301648306957,55.90961504265398,False,38,,kmeans_no_snap
39,-3.209749771944871,55.927985349796536,True,39,1744.0,kmeans_no_snap
40,-3.0498507321991233,55.89391233320106,False,40,,kmeans_no_snap
41,-3.1962126293953195,55.96394776684431,False,41,,kmeans_no_snap
42,-3.23688065150758,55.94784604206187,False,42,,kmeans_no_snap
43,-3.257324246449419,55.96181257042473,False,43,,kmeans_no_snap
44,-3.1937772505698803,55.93969788433099,False,44,,kmeans_no_snap
45,-3.2080701822277438,55.95856558589723,True,45,258.0,kmeans_no_snap
46,-3.256713046212795,55.941850920063715,False,46,,kmeans_no_snap
47,-3.1817527568864015,55.870759700711304,False,47,,kmeans_no_snap
48,-3.281617170518379,55.930242348789314,False,48,,kmeans_no_snap
49,-3.1582251119308475,55.933653234816006,False,49,,kmeans_no_snap
50,-3.328470109,55.98061637,False,50,,kmeans_no_snap
51,-3.158865189317402,55.91202376519329,False,51,,kmeans_no_snap
52,-3.1205274156545912,55.94639308136611,False,52,,kmeans_no_snap
53,-3.1871977585476543,55.95995414501485,True,53,1730.0,kmeans_no_snap
54,-3.099448921369358,55.9128517170867,False,54,,kmeans_no_snap
55,-3.0576729843262167,55.944845313919494,False,55,,kmeans_no_snap
