candidate_id,centroid_lon,centroid_lat,is_existing_station,original_candidate_id,snapped_station_id,method
0,-3.1780699109099575,55.95182513221468,False,0,,kmeans_no_snap
1,-3.2928528023337935,55.939560040921684,False,1,,kmeans_no_snap
2,-3.238162921021158,55.955436773216896,False,2,,kmeans_no_snap
3,-3.169736906739617,55.92413511795633,False,3,,kmeans_no_snap
4,-3.1189148723823323,55.95694851673949,False,4,,kmeans_no_snap
5,-3.2069391256122586,55.94562622300277,False,5,,kmeans_no_snap
6,-3.196216084203895,55.96395381335269,False,6,,kmeans_no_snap
7,-3.333151920852169,55.97050950574629,False,7,,kmeans_no_snap
8,-3.0538222240262227,55.89365507869277,False,8,,kmeans_no_snap
9,-3.2144739193098255,55.92004027861215,False,9,,kmeans_no_snap
10,-3.174126319457628,55.97761715254634,True,10,250.0,kmeans_no_snap
11,-3.185007414289558,55.9433741934246,False,11,,kmeans_no_snap
12,-3.321949526950809,55.910130533902496,False,12,,kmeans_no_snap
13,-3.0983543243719396,55.94288117988806,False,13,,kmeans_no_snap
14,-3.301477375214767,55.978958803210524,False,14,,kmeans_no_snap
15,-3.1681044404505627,55.971619373777024,False,15,,kmeans_no_snap
16,-3.158867591032894,55.919477720021106,False,16,,kmeans_no_snap
17,-3.206984652058214,55.95876784045058,False,17,,kmeans_no_snap
18,-3.2211167313177027,55.94163794374017,False,18,,kmeans_no_snap
19,-3.2092936503791045,55.90711077801617,False,19,,kmeans_no_snap
20,-3.182176193976669,55.87179768691978,False,20,,kmeans_no_snap
21,-3.180444129115574,55.961108637857706,False,21,,kmeans_no_snap
22,-3.1921544006166482,55.95432305274754,False,22,,kmeans_no_snap
23,-3.2721632034880264,55.94143534149088,False,23,,kmeans_no_snap
24,-3.199589925732808,55.943868274156884,False,24,,kmeans_no_snap
25,-3.2617552289606078,55.91718029482929,False,25,,kmeans_no_snap
26,-3.2074037318382915,55.93736247391353,False,26,,kmeans_no_snap
27,-3.174813725835717,55.9398462317446,False,27,,kmeans_no_snap
28,-3.262787343850522,55.9607685217255,False,28,,kmeans_no_snap
29,-3.246562750796686,55.94572501827115,False,29,,kmeans_no_snap
30,-3.2093931142507532,55.97140362395166,False,30,,kmeans_no_snap
31,-3.0623245788672886,55.94353650372745,False,31,,kmeans_no_snap
32,-3.10405628806572,55.86825749333441,False,32,,kmeans_no_snap
33,-3.2037503409658936,55.95225223349741,False,33,,kmeans_no_snap
34,-3.193775459582953,55.939697668649025,False,34,,kmeans_no_snap
35,-3.327494703874206,55.893684616868605,False,35,,kmeans_no_snap
36,-3.1346097708844565,55.94894258091967,False,36,,kmeans_no_snap
37,-3.186828229726853,55.946367763145645,False,37,,kmeans_no_snap
38,-3.190577986746544,55.976303284442075,False,38,,kmeans_no_snap
39,-3.2347440472786486,55.9632997716684,False,39,,kmeans_no_snap
40,-3.07057392900257,55.93207101141995,False,40,,kmeans_no_snap
41,-3.285255302101558,55.94578724085748,False,41,,kmeans_no_snap
42,-3.3110178050091577,55.898446844582274,False,42,,kmeans_no_snap
43,-3.209174023905481,55.92741941799411,False,43,,kmeans_no_snap
