candidate_id,centroid_lon,centroid_lat,is_existing_station,original_candidate_id,snapped_station_id,method
0,-3.173389247953882,55.95627397993683,False,0,,kmeans_no_snap
1,-3.2215585373224114,55.94250033533553,False,1,,kmeans_no_snap
2,-3.306040909375344,55.967409752750044,False,2,,kmeans_no_snap
3,-3.0971857084579137,55.94692571979407,False,3,,kmeans_no_snap
4,-3.1783475024376737,55.938670790905654,False,4,,kmeans_no_snap
5,-3.2983083854051003,55.92813338117678,False,5,,kmeans_no_snap
6,-3.1048453334660233,55.868554509906716,False,6,,kmeans_no_snap
7,-3.17571498115144,55.978113697203376,False,7,,kmeans_no_snap
8,-3.2114581896895533,55.97195501578725,False,8,,kmeans_no_snap
9,-3.1801080326502085,55.95111381622757,False,9,,kmeans_no_snap
10,-3.172991312640197,55.925097796839836,False,10,,kmeans_no_snap
11,-3.2069986545106506,55.94564877025235,False,11,,kmeans_no_snap
12,-3.2747390594273873,55.9401776654748,False,12,,kmeans_no_snap
13,-3.215235790541249,55.91088477555759,False,13,,kmeans_no_snap
14,-3.2154176009796367,55.958352451026904,False,14,,kmeans_no_snap
15,-3.1187528730792953,55.956711362741544,False,15,,kmeans_no_snap
16,-3.2353778540176132,55.926546829977724,False,16,,kmeans_no_snap
17,-3.192518766380548,55.93543620806915,False,17,,kmeans_no_snap
18,-3.3221228745832576,55.91044782564679,False,18,,kmeans_no_snap
19,-3.192252670005602,55.95437856028061,False,19,,kmeans_no_snap
20,-3.175777503677352,55.966118592842705,False,20,,kmeans_no_snap
21,-3.173168691793702,55.87361453301297,False,21,,kmeans_no_snap
22,-3.066985003767685,55.937421691372926,False,22,,kmeans_no_snap
23,-3.301477375214767,55.978958803210524,False,23,,kmeans_no_snap
24,-3.1849514084976818,55.9438359841253,True,24,1096.0,kmeans_no_snap
25,-3.235732750881328,55.96230492086116,False,25,,kmeans_no_snap
26,-3.2099370349196823,55.93698098883818,False,26,,kmeans_no_snap
27,-3.3316590720900248,55.973732193941956,False,27,,kmeans_no_snap
28,-3.0560945974073395,55.89500580905335,False,28,,kmeans_no_snap
29,-3.1986542724133566,55.962752722619946,False,29,,kmeans_no_snap
30,-3.144115903370684,55.89977623987862,False,30,,kmeans_no_snap
31,-3.2609618981345374,55.91319272262576,False,31,,kmeans_no_snap
32,-3.236417679340861,55.94612209316857,False,32,,kmeans_no_snap
33,-3.2054340495125895,55.95206699675802,False,33,,kmeans_no_snap
34,-3.132551885144879,55.92079244032362,False,34,,kmeans_no_snap
35,-3.2564960217128753,55.959621883325894,False,35,,kmeans_no_snap
36,-3.1654866577888003,55.96953417534764,False,36,,kmeans_no_snap
37,-3.2109596924148613,55.92605644502126,False,37,,kmeans_no_snap
38,-3.1843877732517525,55.96113260999833,False,38,,kmeans_no_snap
39,-3.125248409523831,55.94511687338148,False,39,,kmeans_no_snap
40,-3.199498918130097,55.94492809941008,False,40,,kmeans_no_snap
41,-3.190720751561865,55.97626593919178,False,41,,kmeans_no_snap
42,-3.1396942323385195,55.95635768012695,False,42,,kmeans_no_snap
43,-3.1881194965981585,55.94767777634724,False,43,,kmeans_no_snap
44,-3.2901873964028243,55.94474901072284,False,44,,kmeans_no_snap
45,-3.319481011606768,55.896000770394664,False,45,,kmeans_no_snap
46,-3.2516829379950565,55.94067105905207,False,46,,kmeans_no_snap
47,-3.074465427870902,55.87950203857367,False,47,,kmeans_no_snap
48,-3.1952747511752007,55.93937760192528,False,48,,kmeans_no_snap
49,-3.1619788764212493,55.91621926591348,False,49,,kmeans_no_snap
50,-3.1862476120746805,55.95653524179326,True,-1,2268.0,kmeans_no_snap
51,-3.058306836702485,55.94396074176487,True,-1,2265.0,kmeans_no_snap
52,-3.0667539162178628,55.94388031687606,True,-1,2263.0,kmeans_no_snap
53,-3.1735862970647304,55.96791807044289,True,-1,2259.0,kmeans_no_snap
54,-3.16739470303429,55.96901164826488,True,-1,1824.0,kmeans_no_snap
55,-3.215335840688084,55.94007146917616,True,-1,1823.0,kmeans_no_snap
56,-3.307442444578868,55.92738267693901,True,-1,1822.0,kmeans_no_snap
57,-3.2123542850940225,55.95159412232485,True,-1,1821.0,kmeans_no_snap
58,-3.3287835258168874,55.90841344459825,True,-1,1820.0,kmeans_no_snap
59,-3.320113285176247,55.9088228790413,True,-1,1819.0,kmeans_no_snap
60,-3.17572460948655,55.951089465236365,True,-1,1818.0,kmeans_no_snap
61,-3.2894811171216665,55.92668427748757,True,-1,1815.0,kmeans_no_snap
62,-3.1722162800950704,55.95524788917224,True,-1,1814.0,kmeans_no_snap
63,-3.0985614794416128,55.94406627599551,True,-1,1813.0,kmeans_no_snap
64,-3.2133077222032247,55.92781815597736,True,-1,1809.0,kmeans_no_snap
65,-3.3072587984723745,55.969442746098885,True,-1,1807.0,kmeans_no_snap
66,-3.188919736735216,55.94760044619224,True,-1,1798.0,kmeans_no_snap
67,-3.250881447188249,55.945045875212095,True,-1,1770.0,kmeans_no_snap
68,-3.180985762469163,55.96085174106396,True,-1,1769.0,kmeans_no_snap
69,-3.198763443819871,55.93532370964813,True,-1,1768.0,kmeans_no_snap
70,-3.206431879393449,55.937123239991095,True,-1,1767.0,kmeans_no_snap
71,-3.2230240243595745,55.946063966641006,True,-1,1765.0,kmeans_no_snap
72,-3.2156613606136943,55.95941012836135,True,-1,1763.0,kmeans_no_snap
73,-3.0731046336811687,55.931980482636575,True,-1,1758.0,kmeans_no_snap
74,-3.2336710530441906,55.92758664038103,True,-1,1757.0,kmeans_no_snap
75,-3.234135938375289,55.96283984266853,True,-1,1756.0,kmeans_no_snap
76,-3.2378003138226177,55.94191081116495,True,-1,1754.0,kmeans_no_snap
77,-3.223434402338853,55.95953624971772,True,-1,1753.0,kmeans_no_snap
78,-3.2142853873890544,55.957278012740645,True,-1,1749.0,kmeans_no_snap
79,-3.21239711224257,55.93341635916104,True,-1,1748.0,kmeans_no_snap
80,-3.1954703369027584,55.96037972054591,True,-1,1745.0,kmeans_no_snap
81,-3.209749771944871,55.927985349796536,True,-1,1744.0,kmeans_no_snap
82,-3.1369712992544976,55.92135417116336,True,-1,1739.0,kmeans_no_snap
83,-3.231847150914064,55.94564841884953,True,-1,1738.0,kmeans_no_snap
84,-3.202094747416368,55.96411787988959,True,-1,1737.0,kmeans_no_snap
85,-3.1871977585476543,55.95995414501485,True,-1,1730.0,kmeans_no_snap
86,-3.1851753729504253,55.9640310527501,True,-1,1729.0,kmeans_no_snap
87,-3.118332042090288,55.95791540692348,True,-1,1728.0,kmeans_no_snap
88,-3.1801663476151134,55.93650603148236,True,-1,1727.0,kmeans_no_snap
89,-3.182589723460069,55.94485886752089,True,-1,1726.0,kmeans_no_snap
90,-3.2692867654484417,55.94211534619251,True,-1,1725.0,kmeans_no_snap
91,-3.300641788832536,55.98003076740317,True,-1,1722.0,kmeans_no_snap
